home_win,home_cur_year_avg_weighted,home_total_points,away_cur_year_avg_weighted,away_total_points,home_last_year_avg,away_last_year_avg,home_two_year_ago_avg,away_two_year_ago_avg,CAF,CONCACAF,CONMEBOL,OFC,UEFA,gdp_pp_diff,rank_diff
0,108.28,358.73,405.87,881.3,106.95,508.55,459.32,372.56,0,1,0,0,0,-13981.0,71
1,287.34,467.12,550.4,1085.38,221.52,638.6,104.77,366.07,0,1,0,0,0,-13981.0,60
2,845.26,1242.23,400.99,881.95,272.3,511.57,449.0,476.58,0,0,1,0,0,-3980.0,-17
1,813.06,1392.1,479.47,926.19,820.68,409.45,272.3,474.26,0,0,1,0,0,-3980.0,-18
2,202.12,310.8,241.08,696.81,0.0,510.6,178.5,420.37,0,1,0,0,0,-11307.0,65
0,209.29,549.0,241.08,696.81,343.38,510.6,347.95,420.37,0,1,0,0,0,4782.0,22
2,295.74,551.23,570.94,1000.96,239.21,405.87,191.36,508.55,0,1,0,0,0,4782.0,46
0,391.85,530.65,504.72,1002.72,180.63,656.39,144.03,241.08,0,1,0,0,0,-18799.0,52
2,319.81,542.95,241.08,696.81,221.98,510.6,217.51,420.37,0,1,0,0,0,11674.0,24
0,124.65,420.53,582.25,1025.72,321.02,439.05,319.81,473.12,0,1,0,0,0,11674.0,66
0,262.49,384.66,439.05,902.48,111.94,451.87,43.69,422.67,0,1,0,0,0,28661.0,65
1,489.13,989.45,371.72,806.07,610.01,269.01,329.56,731.89,0,0,1,0,0,13354.0,-12
1,518.15,1194.71,316.04,767.35,728.63,558.57,620.35,286.84,0,0,1,0,0,13354.0,-26
1,416.09,877.36,276.65,794.3,499.93,731.89,471.03,392.47,0,1,0,0,0,8246.0,-9
0,479.47,926.19,371.72,806.07,409.45,269.01,474.26,731.89,0,1,0,0,0,8246.0,-8
1,373.96,802.75,578.57,978.21,306.4,371.72,650.42,269.01,0,1,0,0,0,48261.0,18
0,259.19,575.68,348.17,831.14,229.34,685.74,387.18,339.56,0,0,0,0,0,38648.0,29
1,459.85,1215.28,594.08,1038.9,805.97,392.03,660.82,348.17,0,0,1,0,0,3221.0,-5
1,640.01,1148.57,269.01,791.28,594.58,731.89,411.83,401.33,0,0,0,0,1,50126.0,-20
2,403.65,967.42,276.65,794.3,485.47,731.89,336.06,392.47,0,0,0,0,1,42348.0,-13
2,403.65,967.42,276.65,794.3,485.47,731.89,336.06,392.47,0,0,0,0,1,42348.0,-13
0,149.43,325.65,403.45,858.06,171.16,578.57,124.01,371.72,0,1,0,0,0,-2300.0,82
1,628.96,1174.8,502.42,932.23,471.36,484.15,622.61,358.88,0,0,1,0,0,11211.0,-10
0,452.47,731.22,269.01,791.28,321.3,731.89,243.4,401.33,0,1,0,0,0,-5735.0,7
2,555.56,1256.82,578.57,978.21,793.26,371.72,845.26,269.01,0,0,1,0,0,4266.0,-6
1,1025.35,1604.06,316.04,791.3,529.77,632.64,558.94,265.93,0,0,1,0,0,4266.0,-31
0,557.25,1419.28,286.84,764.86,1022.99,429.88,714.89,430.13,0,0,1,0,0,9443.0,-30
2,218.13,468.07,558.57,916.98,318.15,286.84,83.0,429.88,0,0,1,0,0,-3691.0,56
2,209.56,586.76,325.19,761.57,392.48,276.65,382.75,731.89,0,1,0,0,0,13028.0,19
1,367.18,683.33,402.61,887.3,439.61,594.08,166.48,390.22,0,0,1,0,0,-1449.0,21
1,449.12,777.36,632.64,1001.83,379.19,265.93,117.79,395.82,0,0,1,0,0,2108.0,16
0,231.84,408.06,484.15,920.74,0.0,358.88,401.53,400.36,0,0,1,0,0,1154.0,62
1,579.37,1148.8,308.03,591.87,702.71,290.36,413.79,252.35,0,0,1,0,0,14803.0,-47
0,568.15,1249.81,390.68,713.79,746.21,349.88,579.37,308.03,0,0,1,0,0,14803.0,-33
2,306.98,852.51,462.27,637.79,674.28,105.12,436.2,247.83,0,1,0,0,0,7364.0,-21
1,485.67,938.15,495.29,688.02,455.33,148.71,416.09,232.57,0,1,0,0,0,9695.0,-23
1,583.06,1049.98,435.33,747.57,492.9,462.27,449.51,105.12,0,1,0,0,0,9695.0,-19
1,373.96,802.75,462.27,637.79,306.4,105.12,650.42,247.83,0,1,0,0,0,49710.0,-13
1,498.63,875.5,467.5,816.27,406.9,367.18,360.49,439.61,0,1,0,0,0,49710.0,-5
1,597.24,1328.16,462.27,637.79,821.59,105.12,574.37,247.83,0,0,1,0,0,4670.0,-41
0,525.7,1190.83,389.32,738.26,707.86,442.6,455.3,299.11,0,0,1,0,0,4670.0,-29
2,481.01,934.67,232.57,550.55,445.41,243.07,501.24,383.86,0,0,0,0,1,33765.0,-39
1,855.3,1332.16,435.33,747.57,351.26,462.27,704.66,105.12,0,0,0,0,1,33765.0,-30
1,164.51,520.75,410.36,773.18,413.01,390.68,273.24,487.3,0,0,0,0,0,32874.0,29
0,345.86,582.87,232.57,550.55,275.53,243.07,251.05,383.86,1,0,0,0,0,-6426.0,-5
1,204.49,500.91,189.56,513.91,187.7,354.35,390.18,258.08,0,0,0,0,0,29602.0,3
2,618.27,1183.33,105.12,382.39,671.34,247.83,270.9,243.07,0,0,1,0,0,12660.0,-77
1,639.48,1129.62,349.88,636.15,340.67,308.03,825.95,278.81,0,0,1,0,0,12660.0,-30
2,813.06,1392.1,105.12,382.39,820.68,247.83,272.3,243.07,0,0,1,0,0,5715.0,-80
1,856.36,1533.51,367.18,683.33,584.7,439.61,823.82,166.48,0,0,1,0,0,5715.0,-41
2,919.87,1496.26,105.12,382.39,512.98,247.83,702.07,243.07,0,0,1,0,0,10892.0,-82
1,919.87,1496.26,105.12,382.39,512.98,247.83,702.07,243.07,0,0,1,0,0,10892.0,-82
0,928.24,1645.74,442.6,719.89,557.25,299.11,1022.99,189.56,0,0,1,0,0,10892.0,-35
2,594.08,1038.9,439.61,641.93,392.03,145.67,348.17,261.0,0,0,1,0,0,1449.0,-30
1,255.83,443.85,444.06,737.54,261.91,405.0,37.6,121.23,0,0,1,0,0,-2242.0,43
1,159.84,341.1,189.56,513.91,143.43,354.35,178.92,258.08,0,0,0,0,0,6839.0,37
1,208.92,558.27,121.23,422.65,364.62,273.1,234.82,314.42,0,0,1,0,0,3557.0,-22
1,229.3,546.3,105.12,382.39,211.55,247.83,433.92,243.07,0,0,1,0,0,3557.0,-24
1,321.84,582.64,405.0,610.43,208.92,121.23,364.62,273.1,0,0,1,0,0,3557.0,10
1,809.83,1108.36,435.33,747.57,369.85,462.27,203.83,105.12,0,0,1,0,0,3557.0,-21
0,274.0,501.49,299.11,551.81,79.5,189.56,406.78,354.35,0,0,1,0,0,2603.0,8
1,707.78,1388.79,369.63,600.86,783.59,232.2,564.52,116.09,0,0,1,0,0,12200.0,-55
1,304.31,828.91,229.87,476.24,629.32,139.94,456.0,320.04,0,1,0,0,0,4761.0,-49
2,492.9,941.96,206.81,456.0,449.51,139.94,428.06,319.43,0,1,0,0,0,7092.0,-61
2,453.11,861.29,420.58,629.85,373.96,206.81,306.4,139.94,0,1,0,0,0,47107.0,-35
1,364.13,784.25,433.47,662.82,515.53,319.58,379.16,231.84,0,0,0,0,0,7642.0,-17
0,821.59,1434.92,139.94,497.04,574.37,319.43,684.51,408.59,0,0,1,0,0,2067.0,-68
1,686.77,1330.63,296.49,620.56,442.63,262.14,879.92,373.7,0,0,1,0,0,2067.0,-43
2,243.16,593.4,373.7,723.66,271.72,404.48,358.69,270.54,0,0,0,0,0,30271.0,15
0,370.58,630.27,206.81,456.0,320.0,139.94,101.61,319.43,0,1,0,0,0,-3176.0,-31
1,192.95,499.27,373.7,723.66,218.98,404.48,376.81,270.54,0,0,0,0,0,26999.0,28
0,582.68,1149.6,206.81,456.0,618.27,139.94,671.34,319.43,0,0,1,0,0,10057.0,-68
1,705.62,1173.1,319.58,561.79,304.13,274.0,701.98,79.5,0,0,1,0,0,10057.0,-51
0,102.14,460.15,0.0,370.5,439.39,446.14,263.85,233.14,0,1,0,0,0,-6889.0,-15
1,813.06,1392.1,139.94,497.04,820.68,319.43,272.3,408.59,0,0,1,0,0,3112.0,-67
1,544.58,1204.37,274.0,501.49,783.69,79.5,627.93,406.78,0,0,1,0,0,3112.0,-62
1,741.1,1503.35,206.81,456.0,919.87,139.94,512.98,319.43,0,0,1,0,0,8289.0,-76
2,590.38,1399.02,219.47,521.1,845.9,296.49,599.7,262.14,0,0,1,0,0,8289.0,-66
1,502.42,932.23,319.58,515.81,484.15,231.84,358.88,0.0,0,0,1,0,0,-1154.0,-49
2,403.45,858.06,420.58,629.85,578.57,206.81,371.72,139.94,0,0,1,0,0,-1154.0,-34
1,37.6,310.1,28.86,387.75,228.93,401.53,462.06,278.81,0,0,1,0,0,-4845.0,18
1,261.91,441.8,231.84,408.06,37.6,0.0,228.93,401.53,0,0,1,0,0,-4845.0,-6
0,389.32,738.26,266.72,524.61,442.6,319.58,299.11,274.0,0,0,1,0,0,-2603.0,-29
0,203.83,564.52,116.09,482.54,385.46,401.53,256.3,320.57,0,0,1,0,0,954.0,-13
1,229.3,546.3,139.94,497.04,211.55,319.43,433.92,408.59,0,0,1,0,0,954.0,-11
2,377.23,646.04,232.2,479.91,203.83,99.5,385.46,446.14,0,0,1,0,0,954.0,-33
1,133.41,355.56,51.04,136.7,260.13,109.7,156.29,53.86,0,0,0,0,0,16593.0,-57
0,46.75,122.96,68.37,136.52,85.87,72.12,57.22,50.31,0,0,0,0,0,61660.0,3
2,89.25,176.44,100.94,157.93,86.33,47.9,99.46,67.13,0,0,0,0,0,61660.0,-3
1,310.25,390.3,22.42,95.3,83.19,78.99,114.82,77.27,0,0,0,0,0,-9385.0,-91
2,43.97,151.88,79.3,152.88,116.86,69.66,123.7,73.23,0,0,0,0,0,-20642.0,1
2,140.06,271.29,78.99,145.61,149.55,58.73,117.43,51.04,0,0,0,0,0,-20642.0,-37
1,384.56,562.38,58.73,128.51,122.58,70.43,297.06,79.3,0,0,0,0,0,26392.0,-106
1,93.94,182.44,68.37,136.52,71.74,72.12,94.72,50.31,0,0,0,0,0,-11085.0,-11
1,123.54,207.97,62.42,133.62,53.84,67.64,93.02,62.3,0,0,0,0,0,-21995.0,-20
0,131.28,206.16,68.37,136.52,29.67,72.12,85.91,50.31,0,0,0,0,0,-21995.0,-17
0,0.0,38.88,82.06,151.59,20.84,53.22,39.56,76.59,0,0,0,0,0,-26571.0,36
1,84.08,233.3,62.95,127.36,201.22,62.42,88.03,73.28,0,0,0,0,0,-28190.0,-33
2,81.03,147.32,57.38,116.86,89.94,47.27,0.0,75.52,0,0,0,0,0,-22586.0,-7
1,43.4,130.8,92.15,157.64,65.81,63.5,114.47,68.37,0,0,0,0,0,-22586.0,10
1,74.38,157.22,45.05,118.69,87.83,89.55,86.77,51.45,0,0,0,0,0,-22586.0,-9
0,44.91,85.03,45.79,111.31,39.56,73.17,67.81,64.5,0,0,0,0,0,-21504.0,8
1,81.64,135.55,67.13,134.25,36.28,64.5,26.14,53.97,0,0,0,0,0,-16493.0,-2
1,0.0,65.46,89.55,148.32,67.43,51.45,81.64,67.13,0,0,0,0,0,-16493.0,24
1,68.63,231.6,75.52,144.45,184.73,64.5,168.48,58.01,0,0,0,0,0,-25740.0,-27
0,102.19,117.67,45.79,111.31,0.0,73.17,51.6,64.5,0,0,0,0,0,-23863.0,-1
1,245.05,484.32,48.24,116.14,259.17,75.52,277.9,64.5,0,0,0,0,0,39374.0,-98
1,83.53,188.32,47.29,125.56,132.88,100.94,123.1,47.9,0,0,0,0,0,32145.0,-19
1,100.63,232.39,43.44,110.26,161.2,70.9,170.54,62.95,0,0,0,0,0,-28190.0,-38
2,59.5,68.0,56.23,116.0,0.0,47.27,0.0,75.52,0,0,0,1,0,-19014.0,13
0,21.25,73.65,56.23,116.0,0.0,47.27,0.0,75.52,0,0,0,1,0,-28190.0,10
1,121.13,338.06,66.79,128.2,225.48,45.24,209.4,86.0,0,0,0,0,0,38290.0,-65
1,275.78,626.53,99.71,142.24,323.29,8.6,460.1,80.67,0,0,0,0,0,12856.0,-116
1,67.58,172.04,66.79,128.2,64.5,45.24,121.26,86.0,0,0,0,0,0,11506.0,-12
1,148.75,282.39,215.81,338.67,92.41,171.36,246.8,81.46,0,0,0,0,0,-3522.0,16
0,50.19,120.09,171.36,232.93,77.78,99.71,103.4,0.0,0,0,0,0,0,-889.0,40
0,63.57,105.27,67.02,150.94,48.85,85.0,8.6,58.58,0,0,0,0,0,193.0,14
1,54.64,96.91,85.0,160.83,43.1,58.58,51.96,119.22,0,0,0,0,0,-6493.0,33
0,54.64,78.92,245.31,340.55,17.0,116.06,29.92,85.0,0,0,0,0,0,107256.0,86
0,74.38,116.05,171.36,232.93,57.86,99.71,42.5,0.0,0,0,0,0,0,-3164.0,41
0,0.0,63.75,116.06,199.97,127.5,85.0,0.0,58.58,0,0,0,0,0,1546.0,40
2,0.0,57.15,0.0,73.86,62.78,58.58,21.5,105.97,0,0,0,0,0,-4484.0,7
0,159.87,364.99,27.54,163.09,193.88,23.09,179.82,232.25,0,0,0,0,0,6962.0,-67
1,638.6,1057.13,293.82,381.97,366.07,27.54,529.26,36.39,0,1,0,0,0,-19022.0,-73
1,583.06,1049.98,229.31,343.62,492.9,191.08,449.51,19.04,0,1,0,0,0,-19022.0,-78
0,187.0,354.41,78.58,228.86,260.61,245.57,67.02,63.58,0,0,0,0,0,-31328.0,-36
1,205.07,601.02,185.39,378.49,386.87,258.11,296.28,21.2,0,0,0,0,0,4157.0,-39
1,446.97,736.53,126.06,288.51,294.64,293.82,320.8,27.54,0,0,0,0,0,4157.0,-73
1,168.88,560.85,229.31,343.62,419.66,191.08,367.4,19.04,0,0,0,0,1,-10612.0,-32
1,15.82,101.63,23.09,224.94,99.64,232.25,25.8,271.64,0,0,0,0,0,-20716.0,34
1,230.05,527.84,65.27,329.98,316.34,394.36,307.7,193.9,0,0,0,0,0,-31512.0,-47
1,191.07,418.6,229.31,343.62,265.17,191.08,221.07,19.04,0,0,0,0,1,-19886.0,-12
2,80.23,141.99,19.04,208.76,64.5,65.27,98.37,394.36,0,0,0,0,0,-32217.0,26
1,332.92,594.49,42.13,211.36,242.2,162.22,219.09,279.62,0,0,0,0,0,885.0,-78
2,184.71,368.97,23.09,224.94,140.67,232.25,195.27,271.64,0,0,0,0,0,-21878.0,-43
1,75.4,289.08,78.58,228.86,277.31,245.57,177.05,63.58,1,0,0,0,0,-35006.0,-22
1,705.03,1159.94,123.96,256.47,633.16,239.28,321.84,27.54,0,0,1,0,0,-25160.0,-112
1,226.94,387.73,125.16,267.31,119.31,229.31,262.49,63.58,0,1,0,0,0,9639.0,-30
0,72.25,102.0,229.31,306.18,59.5,63.58,0.0,42.13,0,0,0,1,0,-28645.0,69
0,59.5,72.25,63.58,163.31,0.0,42.13,0.0,56.91,0,0,0,1,0,-35722.0,20
2,124.84,162.03,110.35,258.07,74.38,257.91,0.0,19.04,0,0,0,1,0,-36357.0,32
2,46.75,51.0,127.33,220.15,0.0,19.04,0.0,65.27,0,0,0,1,0,-34699.0,46
2,112.32,128.13,239.28,306.42,0.0,27.54,0.0,23.09,0,0,0,1,0,-37821.0,50
0,194.65,262.85,78.58,228.86,107.33,245.57,18.21,63.58,0,0,0,0,0,11325.0,-12
1,160.69,341.55,105.54,168.62,146.02,54.79,255.33,98.9,0,0,0,0,0,44783.0,-57
2,62.05,137.26,54.79,92.7,80.33,34.4,64.25,51.96,0,0,0,0,0,89850.0,-14
1,437.18,718.19,129.63,185.16,255.56,64.25,302.0,49.45,0,0,0,0,0,19349.0,-105
1,58.44,121.67,111.99,170.1,45.24,64.25,94.6,52.21,0,0,0,0,0,6493.0,17
2,0.0,87.13,34.4,68.07,104.98,51.96,115.46,25.65,0,1,0,0,0,0.0,-11
1,0.0,87.13,34.4,68.07,104.98,51.96,115.46,25.65,0,1,0,0,0,0.0,-11
1,67.58,172.04,124.43,182.54,64.5,64.25,121.26,52.21,0,0,0,0,0,17999.0,5
1,48.94,126.74,54.79,92.7,83.85,34.4,73.96,51.96,0,0,0,0,0,60335.0,-10
1,125.8,227.27,0.0,85.71,140.25,111.99,24.65,64.25,0,0,0,0,0,60335.0,-42
1,88.83,259.24,61.93,160.12,177.26,96.69,100.8,97.75,0,0,0,0,0,43575.0,-36
1,86.33,164.49,69.82,183.06,99.46,94.6,70.95,160.06,0,0,0,0,0,88642.0,7
1,103.09,208.36,96.69,206.45,80.75,97.75,115.75,102.63,0,0,0,0,0,17597.0,-1
2,100.94,157.93,105.48,200.78,47.9,69.82,67.13,94.6,0,0,0,0,0,26982.0,9
1,87.36,132.29,80.75,193.99,8.6,94.6,94.1,160.06,0,0,0,0,0,5285.0,16
1,263.6,575.15,94.11,191.5,327.02,85.14,205.07,139.75,0,0,0,0,0,40770.0,-95
1,90.43,298.5,61.93,160.12,257.72,96.69,102.61,97.75,0,0,0,0,0,10598.0,-48
2,53.06,160.98,91.7,203.66,116.86,150.5,123.7,79.37,0,0,0,0,0,6340.0,12
1,134.25,197.07,97.75,212.14,15.82,102.63,107.3,150.5,0,0,0,0,0,15897.0,5
2,139.28,260.79,72.78,168.13,132.88,120.28,101.19,54.31,0,0,0,0,0,4987.0,-33
1,128.87,282.64,91.7,203.66,121.34,150.5,207.26,79.37,0,0,0,0,0,67780.0,-20
2,51.74,124.46,91.7,203.66,87.55,150.5,56.1,79.37,0,0,0,0,0,17289.0,25
1,0.0,87.82,91.7,203.66,86.0,150.5,114.92,79.37,0,0,0,0,0,-1208.0,37
0,48.85,88.08,100.73,207.6,8.6,91.7,73.46,150.5,0,0,0,0,0,5478.0,43
1,147.37,226.56,120.28,207.82,55.98,54.31,65.75,94.6,0,0,0,0,0,1242.0,-5
1,0.0,45.21,94.6,190.34,71.12,160.06,0.0,0.0,0,0,0,0,0,3465.0,46
0,73.41,86.31,25.5,137.84,0.0,102.63,0.0,150.5,0,0,0,0,0,2121.0,27
1,66.41,107.44,61.2,140.09,38.02,101.43,73.41,25.5,0,0,0,0,0,2121.0,16
2,59.5,115.77,100.73,207.6,18.06,91.7,81.7,150.5,0,0,0,0,0,2672.0,34
0,63.75,63.75,80.75,193.99,0.0,94.6,0.0,160.06,0,0,0,0,0,6831.0,38
1,212.69,283.16,69.82,183.06,64.5,94.6,110.21,160.06,0,0,0,0,0,-1208.0,-27
1,69.52,140.34,0.0,13.81,81.7,0.0,27.12,46.04,0,0,0,0,0,86728.0,-48
1,70.9,134.63,152.2,152.2,62.95,0.0,62.42,0.0,0,0,0,0,0,25068.0,5
1,515.53,837.37,152.2,152.2,379.16,0.0,243.02,0.0,0,0,0,0,0,16227.0,-132
1,109.58,218.43,0.0,13.18,118.52,0.0,117.96,21.25,0,0,0,0,0,4426.0,-65
1,0.0,25.64,0.0,4.25,0.0,0.0,0.0,0.0,0,0,0,1,0,-1658.0,-2
1,45.16,89.78,145.44,168.82,89.25,46.75,0.0,0.0,0,0,0,1,0,-1658.0,27
1,42.69,115.44,31.88,45.73,88.4,0.0,38.97,0.0,0,0,0,0,0,86521.0,-24
1,86.33,164.49,66.05,66.05,99.46,0.0,70.95,0.0,0,0,0,0,0,86521.0,-29
1,29.75,121.99,81.73,122.96,123.52,56.95,42.69,42.5,0,0,0,0,0,86521.0,4
1,67.13,133.79,0.0,13.33,64.5,0.0,47.97,0.0,0,0,0,0,0,24861.0,-45
1,70.9,134.63,81.73,122.96,62.95,56.95,62.42,42.5,0,0,0,0,0,24861.0,-3
1,318.72,594.86,66.36,66.36,243.16,0.0,271.72,0.0,0,0,0,0,0,38649.0,-124
1,97.36,299.62,74.38,116.05,234.41,57.86,72.95,42.5,0,0,0,0,0,8477.0,-58
1,117.3,228.74,31.88,45.73,120.4,0.0,123.12,0.0,0,0,0,0,0,4219.0,-56
1,131.54,235.17,85.0,128.74,116.03,61.99,131.28,42.5,0,0,0,0,0,2866.0,-39
1,122.08,241.45,55.25,109.68,131.68,73.41,96.99,59.1,0,0,0,0,0,2866.0,-42
1,54.31,167.54,56.95,78.2,94.6,42.5,160.06,0.0,0,0,0,0,0,-2121.0,-27
1,93.77,176.43,39.84,102.82,74.8,74.38,94.11,39.22,0,0,0,0,0,-2121.0,-23
1,47.81,159.25,61.99,83.24,153.08,42.5,60.31,0.0,0,0,0,0,0,15168.0,-24
1,85.11,165.48,81.73,122.96,47.45,56.95,121.67,42.5,0,0,0,0,0,2275.0,-11
1,39.56,84.37,0.0,13.33,67.81,0.0,0.0,0.0,0,0,0,0,0,3357.0,-30
1,45.51,85.63,66.36,66.36,39.56,0.0,67.81,0.0,0,0,0,0,0,3357.0,-3
0,21.25,82.31,39.84,102.82,86.7,74.38,26.47,39.22,0,0,0,0,0,3357.0,12
1,75.26,130.07,0.0,13.33,50.48,0.0,22.36,0.0,0,0,0,0,0,8368.0,-43
2,42.67,45.25,42.5,55.4,0.0,0.0,8.6,0.0,0,0,0,0,0,110420.0,6
0,0.0,25.8,0.0,13.33,51.6,0.0,0.0,0.0,0,0,0,0,0,998.0,-6
1,131.5,212.88,66.79,99.96,104.55,66.36,25.8,0.0,0,0,0,0,0,57006.0,-33
1,208.79,279.07,57.86,79.11,51.0,42.5,85.69,0.0,0,0,0,0,0,-3329.0,-60
1,42.69,115.44,82.9,141.1,88.4,58.05,38.97,60.2,0,0,0,0,0,83164.0,7
1,100.56,228.04,22.39,90.47,98.1,72.54,107.85,72.56,0,0,0,0,0,12119.0,-36
1,67.02,150.94,69.35,115.18,85.0,42.5,58.58,32.97,0,0,0,0,0,-193.0,-11
1,117.3,228.74,82.9,141.1,120.4,58.05,123.12,60.2,0,0,0,0,0,862.0,-25
1,360.64,539.73,58.34,106.53,160.94,45.51,222.79,39.56,0,0,0,0,0,47896.0,-116
1,123.54,207.97,82.9,141.1,53.84,58.05,93.02,60.2,0,0,0,0,0,-491.0,-18
2,91.7,203.66,8.6,72.98,150.5,73.46,79.37,64.5,0,0,0,0,0,-5478.0,-45
1,68.0,114.85,58.34,106.53,0.0,45.51,97.81,39.56,0,0,0,0,0,11811.0,-3
1,0.0,118.95,8.6,72.98,121.26,73.46,152.65,64.5,0,0,0,0,0,11313.0,-17
1,48.32,146.91,44.91,85.03,131.95,39.56,102.99,67.81,0,0,0,0,0,-1082.0,-16
1,368.49,599.17,45.51,85.63,192.95,39.56,218.98,67.81,0,0,0,0,0,32020.0,-123
1,65.37,126.48,59.7,120.49,57.03,72.56,44.84,49.14,0,0,0,0,0,5011.0,-2
1,47.81,72.09,78.63,125.72,17.0,51.43,29.92,44.91,0,0,0,0,0,107063.0,16
0,18.59,80.01,51.43,99.31,102.19,44.91,0.0,39.56,0,0,0,0,0,-2359.0,7
1,193.45,449.58,60.48,113.38,256.74,67.11,255.66,42.5,0,0,0,0,0,60878.0,-97
1,83.53,188.32,78.63,125.72,132.88,51.43,123.1,44.91,0,0,0,0,0,53649.0,-19
2,73.41,86.31,48.85,88.08,0.0,8.6,0.0,73.46,0,0,0,0,0,-3357.0,1
1,73.41,102.96,51.43,99.31,59.1,44.91,0.0,39.56,0,0,0,0,0,-3357.0,-3
0,21.25,48.2,62.05,106.62,8.5,22.39,25.5,72.54,0,0,0,0,0,5634.0,19
0,8.5,12.8,62.05,106.62,0.0,22.39,0.0,72.54,0,0,0,0,0,5184.0,27
2,48.57,73.98,62.05,106.62,29.75,22.39,0.0,72.54,0,0,0,0,0,-4677.0,11
1,146.2,220.72,0.0,62.01,112.63,86.7,55.78,22.39,0,0,0,0,0,42460.0,-49
0,42.69,115.44,15.82,101.63,88.4,99.64,38.97,25.8,0,0,0,0,0,72745.0,-4
2,204.28,370.87,201.03,288.4,230.16,101.37,67.61,54.18,0,0,0,0,0,-782.0,-27
1,93.77,279.21,147.73,245.53,217.29,143.18,178.88,15.82,0,0,0,0,0,-782.0,-7
0,62.42,133.62,15.82,101.63,67.64,99.64,62.3,25.8,0,0,0,0,0,11085.0,-9
1,69.3,138.03,108.89,193.8,70.34,49.99,56.55,102.18,0,0,0,0,0,11085.0,12
1,417.48,690.52,93.15,242.5,295.34,211.84,364.41,134.25,0,0,0,0,0,32096.0,-85
1,358.14,630.69,111.48,254.19,263.6,201.03,329.67,110.58,0,0,0,0,0,24873.0,-76
2,123.86,230.52,93.94,182.44,113.78,71.74,116.23,94.72,0,0,0,0,0,-9557.0,-16
0,174.01,289.44,106.68,234.6,114.29,168.48,123.86,93.94,0,0,0,0,0,-9557.0,-12
1,360.64,539.73,211.84,305.17,160.94,134.25,222.79,15.82,0,0,0,0,0,37477.0,-59
1,315.56,582.19,97.85,248.72,311.74,203.43,203.71,124.95,0,0,0,0,0,-10796.0,-65
0,96.99,186.7,143.18,196.12,122.15,15.82,38.22,107.3,0,0,0,0,0,-10910.0,4
0,43.4,130.8,106.68,234.6,65.81,168.48,114.47,93.94,0,0,0,0,0,-11501.0,37
0,79.2,172.03,98.63,218.61,99.96,147.73,54.86,143.18,0,0,0,0,0,-11501.0,15
1,159.84,341.1,15.82,116.23,143.43,107.3,178.92,64.19,0,0,0,0,0,-1162.0,-61
1,44.03,100.31,106.68,234.6,51.0,168.48,65.37,93.94,0,0,0,0,0,-5408.0,50
1,246.8,503.7,147.73,245.53,265.6,143.18,211.95,15.82,0,0,0,0,0,50459.0,-69
1,42.69,115.44,121.02,207.07,88.4,100.73,38.97,94.6,0,0,0,0,0,84246.0,24
1,130.69,198.25,77.78,168.98,56.41,96.86,88.37,86.0,0,0,0,0,0,84246.0,-6
2,114.82,214.57,77.78,168.98,88.43,96.86,115.64,86.0,0,0,0,0,0,13201.0,-9
2,62.42,133.62,121.02,207.07,67.64,100.73,62.3,94.6,0,0,0,0,0,22586.0,19
2,216.75,327.61,79.77,166.42,168.56,85.11,58.44,59.76,0,0,0,0,0,889.0,-50
0,108.3,220.94,64.5,120.99,126.58,98.37,117.18,0.0,0,0,0,0,0,1944.0,-32
1,93.94,182.44,114.47,201.84,71.74,107.5,94.72,87.72,0,0,0,0,0,11501.0,4
1,106.68,234.6,43.4,130.8,168.48,65.81,93.94,114.47,0,0,0,0,0,11501.0,-37
1,119.71,241.98,64.5,133.21,61.37,98.37,272.19,55.53,0,0,0,0,0,591.0,-36
1,100.38,237.37,80.23,141.99,130.43,64.5,120.86,98.37,0,0,0,0,0,63384.0,-36
0,51.74,124.46,0.0,72.81,87.55,106.57,56.1,55.53,0,0,0,0,0,12893.0,-20
1,45.75,147.66,0.0,72.81,193.5,106.57,0.0,55.53,0,0,0,0,0,-2633.0,-27
1,148.75,282.39,133.61,202.71,92.41,50.19,246.8,77.78,0,0,0,0,0,-2633.0,-27
0,39.56,84.37,131.95,193.33,67.81,102.99,0.0,8.6,0,0,0,0,0,1082.0,26
2,42.5,93.92,85.15,160.48,32.97,64.5,73.46,106.57,0,0,0,0,0,1082.0,32
1,376.73,605.92,47.45,157.42,202.52,121.67,204.15,100.73,0,0,0,0,0,33102.0,-113
1,207.98,431.19,157.52,226.56,207.53,51.07,234.48,81.03,0,0,0,0,0,10339.0,-62
1,71.58,129.47,96.86,137.47,62.3,0.0,44.29,106.57,0,0,0,0,0,6093.0,3
0,76.42,123.11,50.19,120.09,25.5,77.78,71.58,103.4,0,0,0,0,0,6093.0,-5
0,53.13,76.55,51.85,131.65,8.5,78.07,63.92,92.88,0,0,0,0,0,108145.0,21
1,245.05,484.32,80.23,141.99,259.17,64.5,277.9,98.37,0,0,0,0,0,61960.0,-92
1,140.25,198.82,47.45,157.42,24.65,121.67,119.76,100.73,0,0,0,0,0,54731.0,-16
0,0.0,13.33,131.95,193.33,0.0,102.99,0.0,8.6,0,0,0,0,0,-2275.0,56
1,73.41,86.31,85.15,160.48,0.0,64.5,0.0,106.57,0,0,0,0,0,-2275.0,35
0,44.13,109.64,79.77,166.42,81.73,85.11,57.86,59.76,0,0,0,0,0,-2275.0,15
