home_win,attack_diff,bup_dribbling_diff,bup_passing_diff,bup_speed_diff,cc_crossing_diff,cc_passing_diff,cc_shooting_diff,d_aggresion_diff,d_pressure_diff,d_width_diff,defence_diff,full_age_diff,goalkeeeper_overall_diff,growth_diff,midfield_diff,overall_diff,prestige_diff,start_age_diff,value_euros_millions_diff,wage_euros_thousands_diff,attack_home_defence_away_diff,attack_away_defence_home_diff,cur_year_avg_weighted_diff,cur_year_avg_diff,last_year_avg_weighted_diff,last_year_avg_diff,previous_points_diff,rank_change_diff,rank_diff,three_year_ago_avg_diff,three_year_ago_weighted_diff,total_points_diff,two_year_ago_avg_diff,two_year_ago_weighted_diff
0,-8.0,20.0,4.0,-9.0,7.0,-18.0,-15.0,-5.0,-16.0,-4.0,-10.0,-0.46999999999999886,-11.0,1.1739130434782608,-14.0,-9.0,-9.0,-0.17999999999999972,-0.0,-0.0,-6.0,12.0,-114.44999999999999,-114.44999999999999,-137.65000000000003,-275.30000000000007,-308.0,-9.0,55.0,26.50999999999999,5.310000000000002,-383.8,-456.67,-137.0
0,-8.0,1.0,25.0,20.0,16.0,32.0,23.0,9.0,-3.0,-0.0,1.0,-1.4800000000000004,-6.0,0.695652173913043,-1.0,-3.0,-2.0,-0.2699999999999996,-2.9369565217391296,-19.7391304347826,3.0,10.0,-23.72999999999999,-23.72999999999999,32.45999999999998,64.94,116.0,-4.0,-18.0,431.47,86.28999999999999,96.99000000000001,6.529999999999973,1.960000000000008
0,-9.0,-7.0,-34.0,-29.0,11.0,-28.0,-17.0,-30.0,-3.0,-18.0,-5.0,1.7699999999999996,9.0,-1.560869565217391,-5.0,-4.0,4.0,1.8999999999999986,1.4934782608695654,20.608695652173914,-7.0,7.0,-63.610000000000014,-63.610000000000014,-69.46000000000001,-138.90999999999997,-156.0,12.0,13.0,-13.689999999999998,-2.739999999999995,-124.18999999999994,38.75999999999999,11.620000000000005
0,-6.0,-6.0,19.0,3.0,10.0,34.0,-35.0,-12.0,5.0,-19.0,-3.0,0.7800000000000011,-8.0,0.1739130434782612,-2.0,-3.0,-8.0,2.280000000000001,-0.42500000000000204,-29.304347826086953,1.0,10.0,79.0,79.0,-89.72,-179.45,-169.0,-1.0,23.0,-284.8,-56.959999999999994,-168.89,-337.36,-101.20000000000002
1,7.0,24.0,-10.0,13.0,-26.0,15.0,15.0,-6.0,-8.0,11.0,1.0,-1.6199999999999974,-5.0,1.539130434782609,3.0,3.0,7.0,-2.1799999999999997,4.797826086956522,46.65217391304348,3.0,-5.0,116.16999999999996,116.16999999999996,7.199999999999989,14.409999999999968,273.0,1.0,-17.0,328.79,65.76,261.27,240.45000000000002,72.13000000000001
0,1.0,-14.0,-5.0,-17.0,26.0,-28.0,-6.0,2.0,-18.0,-12.0,7.0,3.84,17.0,-4.060869565217391,7.0,6.0,-9.0,4.370000000000001,-0.7782608695652175,-8.782608695652174,3.0,-5.0,284.57,284.57,-22.599999999999994,-45.19999999999999,164.0,-2.0,-21.0,-225.57,-45.120000000000005,162.11,-182.48999999999998,-54.74000000000001
1,8.0,-0.0,-3.0,-13.0,8.0,-10.0,-5.0,10.0,-15.0,7.0,6.0,2.650000000000002,3.0,-3.4347826086956523,7.0,7.0,3.0,3.7300000000000004,2.0913043478260867,27.73913043478261,10.0,-4.0,181.99,181.99,121.39999999999998,242.80999999999995,315.0,-1.0,-32.0,-52.65999999999997,-10.540000000000006,310.56999999999994,59.04000000000002,17.719999999999985
0,-1.0,-23.0,-33.0,-30.0,3.0,-41.0,-16.0,-41.0,-15.0,3.0,4.0,1.4499999999999993,4.0,-1.5499999999999998,2.0,1.0,-1.0,4.539999999999999,-0.0,-0.0,1.0,-2.0,-171.64000000000001,-171.64000000000001,-30.840000000000018,-61.67999999999998,-220.0,3.0,33.0,-177.1,-35.419999999999995,-214.43,78.25,23.47
1,7.0,-8.0,1.0,-25.0,-0.0,-12.0,-10.0,-13.0,-26.0,-1.0,2.0,3.0400000000000027,12.0,-3.8695652173913047,11.0,7.0,-0.0,3.7300000000000004,1.5195652173913041,25.78260869565218,9.0,0.0,427.65000000000003,427.65000000000003,53.16,106.32,442.0,-1.0,-39.0,-15.599999999999966,-3.1200000000000045,437.36,-134.42000000000002,-40.32000000000001
0,-0.0,-9.0,9.0,-11.0,28.0,-43.0,-20.0,-16.0,-1.0,16.0,2.0,-2.1700000000000017,3.0,1.8260869565217392,-4.0,-2.0,4.0,-1.629999999999999,-0.415217391304348,63.43478260869564,6.0,4.0,-88.98000000000002,-88.98000000000002,-228.2,-456.4,-281.0,4.0,29.0,237.11,47.419999999999995,-255.46000000000004,47.620000000000005,14.289999999999992
2,-11.0,5.0,-2.0,-38.0,5.0,-12.0,-18.0,-9.0,3.0,10.0,-4.0,-2.080000000000002,-18.0,0.5217391304347827,2.0,-4.0,-2.0,-0.9100000000000001,-3.4065217391304348,-22.60869565217392,-4.0,11.0,-204.55,-204.55,-26.719999999999985,-53.43999999999997,-484.0,5.0,36.0,-413.84999999999997,-82.77000000000001,-479.43000000000006,-551.3,-165.38
2,5.0,-5.0,-33.0,-22.0,15.0,-29.0,-14.0,-14.0,1.0,1.0,3.0,0.07000000000000028,4.0,1.2184782608695655,7.0,4.0,3.0,2.91,7.3652173913043475,54.82608695652174,9.0,1.0,305.83000000000004,305.83000000000004,210.11999999999998,420.23999999999995,511.0,-0.0,-40.0,-106.74000000000001,-21.35,555.04,201.46999999999997,60.43999999999998
2,2.0,-1.0,-9.0,-23.0,4.0,-15.0,-9.0,-3.0,14.0,15.0,2.0,2.1799999999999997,15.0,-0.956521739130435,-2.0,2.0,5.0,0.7300000000000004,-0.08260869565217388,-0.04347826086956985,3.0,-1.0,189.54,189.54,30.330000000000013,60.670000000000016,208.0,-2.0,-29.0,-251.19,-50.24,203.44000000000005,112.70000000000005,33.81000000000002
1,7.0,-15.0,6.0,-11.0,16.0,18.0,2.0,3.0,-4.0,-11.0,5.0,1.5199999999999996,12.0,-1.6956521739130443,6.0,7.0,5.0,-0.0,5.623913043478258,59.2608695652174,7.0,-5.0,-41.08000000000004,-41.08000000000004,143.29000000000002,286.59000000000003,210.0,-7.0,-5.0,302.84999999999997,60.56999999999999,124.62000000000012,-127.21999999999991,-38.16
1,-0.0,22.0,2.0,-9.0,-10.0,-6.0,13.0,-9.0,-21.0,-0.0,5.0,0.3099999999999987,4.0,-0.17391304347826075,1.0,3.0,1.0,-0.2699999999999996,4.804347826086954,44.13043478260869,9.0,4.0,-83.09000000000003,-83.09000000000003,18.639999999999986,37.26999999999998,-213.0,3.0,8.0,-680.1500000000001,-136.02999999999997,-204.1099999999999,-12.110000000000014,-3.640000000000015
1,2.0,-31.0,-2.0,1.0,-2.0,-17.0,9.0,13.0,9.0,1.0,7.0,-1.6099999999999994,5.0,-0.04347826086956541,8.0,7.0,9.0,-1.2699999999999996,11.960869565217394,77.47826086956522,5.0,-4.0,-76.93999999999994,-76.93999999999994,225.13,450.26,313.0,-1.0,-12.0,420.6499999999999,84.13,276.08000000000015,145.87000000000006,43.75999999999999
0,3.0,-3.0,-1.0,-14.0,10.0,-27.0,7.0,-11.0,-37.0,-17.0,13.0,1.5600000000000023,5.0,-1.7391304347826084,6.0,7.0,1.0,2.7300000000000004,2.0543478260869565,27.52173913043478,12.0,-4.0,361.0799999999999,361.0799999999999,114.4,228.8,474.0,8.0,-49.0,45.47000000000003,9.099999999999994,527.86,144.29000000000002,43.280000000000015
0,5.0,1.0,-5.0,-2.0,15.0,-0.0,-1.0,17.0,14.0,1.0,-2.0,0.4400000000000013,8.0,0.6086956521739135,-0.0,2.0,1.0,1.0,0.3086956521739128,-26.652173913043484,3.0,0.0,-39.870000000000005,-39.870000000000005,100.06,200.12,129.0,1.0,-21.0,177.49,35.5,133.01,124.44999999999999,37.33
1,7.0,-5.0,11.0,26.0,-0.0,11.0,55.0,2.0,36.0,-19.0,9.0,2.4800000000000004,10.0,-3.2913043478260877,17.0,10.0,-1.0,2.629999999999999,-0.7282608695652172,-138.04347826086956,11.0,-5.0,19.680000000000007,19.680000000000007,64.38,128.76,263.0,-4.0,-39.0,279.75,55.949999999999996,222.52999999999997,275.08,82.52
0,6.0,3.0,-11.0,10.0,-19.0,-4.0,-17.0,-12.0,-4.0,6.0,-1.0,-1.259999999999998,2.0,1.2608695652173911,3.0,3.0,2.0,-2.2699999999999996,3.5782608695652165,15.69565217391304,11.0,6.0,-262.47,-262.47,42.80000000000001,85.57999999999998,-256.0,4.0,36.0,-31.039999999999992,-6.210000000000001,-247.38,-71.66000000000003,-21.5
1,5.0,2.0,-13.0,15.0,-16.0,-22.0,-2.0,-1.0,-11.0,10.0,4.0,1.0800000000000018,12.0,-0.26086956521739113,6.0,4.0,4.0,0.08999999999999986,4.704347826086957,24.34782608695653,4.0,-5.0,243.02000000000004,243.02000000000004,156.70999999999998,313.42999999999995,556.0,-3.0,-42.0,354.69,70.94,593.12,408.16999999999996,122.45000000000002
2,-12.0,-41.0,13.0,19.0,37.0,-1.0,-13.0,-8.0,-13.0,-0.0,-8.0,-0.17999999999999972,2.0,1.1739130434782608,-12.0,-10.0,-8.0,0.35999999999999943,-14.595652173913042,-85.95652173913045,-6.0,14.0,-211.39999999999998,-211.39999999999998,-130.23000000000002,-260.45,-517.0,-0.0,30.0,-712.01,-142.39999999999998,-509.15,-83.74000000000001,-25.120000000000005
0,-16.0,-2.0,-11.0,-23.0,24.0,-6.0,3.0,8.0,-6.0,5.0,-16.0,-0.0,-5.0,0.3478260869565215,-11.0,-11.0,-12.0,-0.46000000000000085,-12.12391304347826,-84.91304347826087,-18.0,14.0,-425.65000000000003,-425.65000000000003,-43.44999999999999,-86.89999999999998,-526.0,-11.0,55.0,-281.61999999999995,-56.33,-574.4100000000001,-163.31,-49.0
1,4.0,-1.0,-9.0,-8.0,-33.0,-25.0,3.0,-9.0,-9.0,20.0,2.0,-0.08999999999999986,2.0,-0.5652173913043479,2.0,3.0,1.0,-0.629999999999999,8.060869565217393,38.91304347826089,5.0,-1.0,150.44999999999993,150.44999999999993,105.06,210.13,387.0,1.0,-7.0,631.23,126.24999999999999,371.8900000000001,-32.889999999999986,-9.870000000000005
2,-6.0,-7.0,1.0,-3.0,-7.0,-4.0,-15.0,-7.0,-2.0,-6.0,-3.0,-0.7200000000000024,-3.0,0.38100686498855874,-5.0,-4.0,5.0,-3.1799999999999997,4.693478260869566,59.43478260869565,-4.0,5.0,248.7,248.7,-1.009999999999991,-2.0299999999999727,142.0,2.0,-10.0,-161.38,-32.28,192.41999999999996,-76.64999999999998,-23.0
1,-6.0,9.0,23.0,2.0,10.0,15.0,-16.0,-12.0,8.0,1.0,-0.0,-1.8200000000000003,2.0,0.4782608695652173,-1.0,2.0,3.0,-2.09,-1.72608695652174,-25.217391304347828,-1.0,5.0,4.699999999999989,4.699999999999989,-77.48,-154.95000000000002,-116.0,2.0,17.0,-43.329999999999984,-8.670000000000002,-118.44000000000005,-123.34999999999997,-37.0
1,-2.0,-42.0,12.0,14.0,20.0,-1.0,35.0,35.0,20.0,10.0,3.0,-1.8299999999999983,-3.0,4.608695652173913,-4.0,2.0,2.0,-2.3599999999999994,-2.4043478260869566,-33.91304347826087,6.0,5.0,-61.110000000000014,-61.110000000000014,-11.870000000000005,-23.730000000000018,-112.0,-1.0,5.0,-68.66999999999996,-13.730000000000004,-126.25,-131.79999999999998,-39.540000000000006
1,-6.0,-16.0,-7.0,8.0,-3.0,-14.0,7.0,6.0,1.0,30.0,1.0,-2.6900000000000013,3.0,0.8695652173913042,1.0,1.0,5.0,-5.550000000000001,1.9358695652173932,25.043478260869563,-2.0,3.0,-85.94,-85.94,-17.519999999999996,-35.05000000000001,-50.0,3.0,3.0,-48.88999999999999,-9.780000000000001,-15.259999999999991,326.58000000000004,97.97
2,13.0,-22.0,6.0,13.0,12.0,12.0,25.0,19.0,8.0,-0.0,12.0,0.21999999999999886,11.0,-1.1739130434782608,13.0,13.0,8.0,-0.8200000000000003,15.080434782608695,108.56521739130436,14.0,-11.0,380.1,380.1,239.44,478.88,861.0,-0.0,-70.0,682.02,136.41000000000003,861.4000000000001,351.53,105.44999999999999
2,12.0,-31.0,-16.0,7.0,12.0,-10.0,-11.0,-0.0,22.0,17.0,8.0,-0.9100000000000001,9.0,-0.04347826086956541,3.0,8.0,10.0,-1.6400000000000006,6.032608695652175,52.434782608695656,17.0,-3.0,127.0,127.0,-123.22,-246.41999999999996,177.0,-0.0,-13.0,931.29,186.26,173.12,-56.410000000000025,-16.92
2,-6.0,-5.0,8.0,9.0,-3.0,-6.0,1.0,-14.0,-14.0,-16.0,-4.0,-0.5300000000000011,-19.0,0.9565217391304346,-3.0,-6.0,-8.0,0.370000000000001,-0.6478260869565211,20.565217391304344,-6.0,4.0,55.24000000000001,55.24000000000001,-101.19999999999999,-202.42,-153.0,-0.0,16.0,-186.08000000000004,-37.21,-153.10000000000002,-233.05,-69.91
2,-2.0,-4.0,3.0,-11.0,17.0,9.0,3.0,3.0,-0.0,-11.0,-8.0,0.129999999999999,1.0,0.6086956521739135,-5.0,-4.0,-5.0,-0.8200000000000003,-2.3499999999999988,-23.391304347826086,-5.0,5.0,-117.99000000000001,-117.99000000000001,25.94999999999999,51.889999999999986,-196.0,-1.0,22.0,-143.13,-28.63000000000001,-195.52999999999997,-249.52000000000004,-74.86
2,-8.0,-2.0,-16.0,-14.0,-11.0,-12.0,-41.0,6.0,20.0,22.0,1.0,0.6099999999999994,-2.0,-1.608695652173913,-3.0,-1.0,8.0,-1.1799999999999997,-1.15,1.3478260869565233,2.0,9.0,131.05,131.05,96.46000000000001,192.89999999999998,188.0,-0.0,-37.0,42.610000000000014,8.520000000000003,188.96000000000004,-156.89999999999998,-47.06999999999999
2,4.0,-8.0,22.0,-0.0,12.0,-29.0,-27.0,-6.0,-21.0,4.0,-2.0,1.2199999999999989,3.0,-0.5652173913043477,-1.0,-2.0,3.0,-0.19000000000000128,-0.2173913043478264,31.826086956521735,6.0,4.0,20.47,20.47,-44.859999999999985,-89.72,45.0,-1.0,-6.0,-26.109999999999957,-5.219999999999999,38.5,227.04,68.11
2,-3.0,2.0,21.0,5.0,-1.0,-1.0,-32.0,8.0,-25.0,7.0,-4.0,0.129999999999999,-7.0,0.2608695652173907,-11.0,-6.0,-2.0,-2.09,-0.515217391304348,123.3913043478261,-1.0,6.0,-163.24,-163.24,12.730000000000018,25.470000000000027,-229.0,-1.0,46.0,-162.02999999999997,-32.4,-235.94,-176.78,-53.03
1,13.0,8.0,-23.0,-22.0,-0.0,-19.0,-9.0,-1.0,3.0,1.0,10.0,1.6999999999999993,13.0,-1.8695652173913042,7.0,10.0,9.0,0.9100000000000001,9.517391304347827,77.34782608695652,14.0,-9.0,298.13,298.13,60.31,120.63000000000005,384.0,-1.0,-39.0,-137.47999999999996,-27.5,383.9599999999999,176.68,53.0
1,-10.0,-4.0,18.0,16.0,12.0,5.0,-19.0,-15.0,5.0,10.0,2.0,0.13000000000000256,2.0,-0.5652173913043481,1.0,-2.0,1.0,1.6400000000000006,-1.0630434782608713,-9.478260869565219,-1.0,7.0,-8.810000000000002,-8.810000000000002,-1.299999999999983,-2.599999999999966,24.0,-0.0,-2.0,-15.300000000000011,-3.059999999999988,24.019999999999982,123.97000000000003,37.19
0,-5.0,-25.0,-11.0,-6.0,15.0,-1.0,-34.0,-21.0,17.0,2.0,-2.0,-1.9299999999999997,2.0,2.3489130434782615,-0.0,-2.0,9.0,-1.5500000000000007,1.980434782608696,22.869565217391305,-1.0,6.0,-59.20999999999998,-59.20999999999998,-49.43000000000001,-98.87,-46.0,1.0,6.0,205.28000000000003,41.050000000000004,-46.069999999999936,71.74000000000001,21.519999999999996
2,-0.0,27.0,26.0,28.0,-0.0,39.0,19.0,25.0,18.0,20.0,3.0,-2.2099999999999973,-7.0,2.126086956521739,4.0,3.0,-5.0,-3.8099999999999987,-1.817391304347826,-29.130434782608692,5.0,2.0,-318.60999999999996,-318.60999999999996,177.01,354.03,-205.0,1.0,22.0,-1.5300000000000011,-0.3100000000000023,-193.70000000000005,-172.68,-51.800000000000004
0,-3.0,-17.0,-8.0,7.0,36.0,19.0,2.0,3.0,25.0,3.0,6.0,-3.09,-3.0,0.8695652173913047,2.0,2.0,4.0,-2.91,3.1695652173913045,46.95652173913044,5.0,2.0,113.29000000000002,113.29000000000002,16.219999999999985,32.45999999999998,28.0,1.0,-5.0,-286.78000000000003,-57.35,32.32000000000005,-132.81,-39.84
2,-3.0,21.0,2.0,-15.0,-12.0,-29.0,16.0,-10.0,-13.0,15.0,2.0,-2.2200000000000024,-5.0,0.21739130434782572,3.0,2.0,7.0,-4.100000000000001,-0.21413043478260763,19.217391304347828,1.0,2.0,127.36000000000001,127.36000000000001,-54.099999999999994,-108.19999999999999,127.0,-0.0,-18.0,113.71,22.740000000000002,126.52999999999997,101.75,30.519999999999996
1,6.0,-14.0,5.0,4.0,17.0,21.0,-14.0,2.0,-12.0,-11.0,9.0,-1.3000000000000007,17.0,-0.5217391304347823,10.0,8.0,11.0,-1.0,7.865217391304347,74.13043478260869,13.0,-2.0,169.84999999999997,169.84999999999997,91.4,182.79000000000002,390.0,-1.0,-31.0,398.98,79.80000000000001,377.39,121.14999999999998,36.34
1,16.0,-18.0,10.0,4.0,5.0,12.0,7.0,5.0,3.0,20.0,20.0,1.389999999999997,33.0,-1.5652173913043481,31.0,22.0,18.0,1.8200000000000003,18.8,150.43478260869566,22.0,-14.0,442.97,442.97,212.05,424.11,963.0,-0.0,-67.0,1005.0200000000001,201.0,963.57,358.43,107.52999999999999
1,15.0,13.0,-1.0,17.0,-13.0,-0.0,5.0,-4.0,-9.0,-22.0,8.0,1.740000000000002,10.0,-1.0,9.0,10.0,7.0,0.9100000000000001,5.354347826086957,42.60869565217392,15.0,-8.0,437.83,437.83,68.22,136.45999999999998,781.0,-1.0,-78.0,374.51,74.9,781.5699999999999,668.72,200.62
2,3.0,17.0,-16.0,-1.0,-3.0,-9.0,17.0,-4.0,-3.0,2.0,-1.0,1.2100000000000009,7.0,-0.009782608695652062,1.0,2.0,-1.0,2.2699999999999996,7.0956521739130425,59.91304347826087,4.0,2.0,348.31000000000006,348.31000000000006,254.32999999999998,508.65,675.0,-1.0,-58.0,-186.33,-37.27,674.7099999999999,364.47,109.34
1,5.0,-2.0,-8.0,12.0,-20.0,30.0,28.0,13.0,15.0,7.0,11.0,0.15000000000000213,11.0,-0.5114416475972545,13.0,11.0,-5.0,3.460000000000001,-1.0195652173913041,-46.43478260869565,13.0,-3.0,61.900000000000006,61.900000000000006,246.83999999999997,493.69999999999993,326.0,5.0,-44.0,132.72999999999996,26.549999999999997,377.87,141.94,42.58
1,7.0,-19.0,4.0,3.0,8.0,3.0,-10.0,3.0,11.0,23.0,8.0,-0.4799999999999969,9.0,-0.5217391304347827,-1.0,3.0,8.0,-0.5399999999999991,2.4173913043478272,27.000000000000004,12.0,-3.0,139.44,139.44,-115.97999999999999,-231.95999999999998,86.0,-0.0,-9.0,180.14,36.029999999999994,83.06000000000006,78.55999999999995,23.570000000000007
0,-3.0,-5.0,23.0,-2.0,6.0,38.0,-8.0,11.0,-1.0,-5.0,-5.0,-0.9100000000000001,-3.0,-0.04347826086956541,-6.0,-5.0,-1.0,-1.3599999999999994,-4.154347826086956,-25.869565217391298,-1.0,7.0,-236.29999999999995,-236.29999999999995,-56.52000000000001,-113.03000000000003,-368.0,-0.0,16.0,-142.58000000000004,-28.519999999999996,-307.45000000000005,46.25,13.870000000000005
1,14.0,5.0,-10.0,-3.0,16.0,2.0,-1.0,2.0,9.0,-11.0,2.0,-0.4400000000000013,6.0,-0.04347826086956541,2.0,6.0,9.0,0.17999999999999972,3.1152173913043484,32.608695652173914,12.0,-4.0,93.44,93.44,104.89999999999998,209.8,354.0,-0.0,-32.0,1065.54,213.10999999999999,354.15999999999997,-190.94,-57.28
2,-7.0,5.0,14.0,25.0,-22.0,-2.0,12.0,-0.0,-14.0,13.0,-5.0,-2.3500000000000014,-13.0,1.5652173913043477,-4.0,-5.0,-3.0,-3.1799999999999997,-2.2065217391304346,-31.434782608695652,-4.0,8.0,-189.2,-189.2,-114.37,-228.74,-352.0,1.0,37.0,150.87,30.17,-352.25,-262.82,-78.84
2,8.0,8.0,-25.0,3.0,-8.0,-21.0,-4.0,10.0,23.0,29.0,5.0,0.0400000000000027,7.0,-0.26086956521739113,7.0,6.0,3.0,0.35999999999999943,5.552173913043479,34.565217391304344,7.0,-6.0,95.35000000000002,95.35000000000002,29.149999999999977,58.289999999999964,163.0,-0.0,-7.0,-27.75999999999999,-5.560000000000002,162.9000000000001,146.50999999999993,43.94999999999999
0,-5.0,8.0,-26.0,-19.0,-28.0,-22.0,-3.0,8.0,10.0,6.0,-12.0,-1.7799999999999976,-21.0,0.8695652173913047,-17.0,-11.0,-11.0,-2.280000000000001,-2.6478260869565218,-36.52173913043478,-6.0,11.0,-341.84000000000003,-341.84000000000003,-36.04000000000002,-72.08000000000004,-585.0,3.0,55.0,-501.51,-100.30000000000001,-580.4,-340.69,-102.2
2,6.0,-10.0,-16.0,15.0,20.0,16.0,4.0,1.0,3.0,2.0,10.0,-3.960000000000001,12.0,1.3043478260869565,7.0,8.0,10.0,-4.91,11.213043478260868,101.52173913043478,14.0,-2.0,248.44,248.44,101.15999999999998,202.34000000000003,380.0,1.0,-39.0,-3.490000000000009,-0.7000000000000028,384.12,117.38,35.21000000000001
2,7.0,-24.0,-4.0,23.0,-20.0,-4.0,13.0,9.0,-14.0,-2.0,5.0,-1.129999999999999,18.0,0.3043478260869561,10.0,8.0,7.0,-1.370000000000001,14.26086956521739,84.34782608695653,6.0,-6.0,243.74,243.74,243.05,486.1,757.0,-0.0,-48.0,746.4,149.28,757.2600000000001,403.99999999999994,121.19
0,1.0,14.0,-4.0,19.0,2.0,-23.0,35.0,17.0,-6.0,4.0,-7.0,1.4399999999999977,-15.0,-0.13043478260869534,-7.0,-6.0,1.0,2.4499999999999993,-6.449999999999999,-51.130434782608695,2.0,8.0,-188.72999999999996,-188.72999999999996,-137.22,-274.45,-244.0,-0.0,13.0,44.379999999999995,8.879999999999995,-243.64999999999998,244.77000000000004,73.44
1,-2.0,-22.0,3.0,-10.0,1.0,18.0,-17.0,-12.0,-15.0,-3.0,-7.0,0.7800000000000011,-0.0,0.1304347826086958,-5.0,-4.0,-2.0,0.8200000000000003,-0.3173913043478267,6.260869565217401,-2.0,7.0,247.69999999999993,247.69999999999993,53.900000000000006,107.81,304.0,-1.0,-25.0,-31.930000000000007,-6.390000000000001,303.69000000000005,28.25,8.480000000000004
0,-7.0,-29.0,-17.0,-21.0,11.0,-11.0,-41.0,-5.0,-23.0,4.0,-1.0,1.5799999999999983,14.0,-0.9000000000000001,-4.0,-2.0,-2.0,0.46000000000000085,-0.0,-0.0,-5.0,3.0,242.39,242.39,-13.430000000000007,-26.860000000000014,131.0,-0.0,-13.0,-442.59,-88.52,134.33000000000004,-20.370000000000005,-6.109999999999999
1,14.0,39.0,-2.0,13.0,11.0,20.0,7.0,-34.0,-13.0,-19.0,16.0,-0.15000000000000213,14.0,-1.4478260869565216,13.0,14.0,19.0,-1.2699999999999996,11.691304347826087,102.82608695652172,14.0,-16.0,409.29999999999995,409.29999999999995,-45.97,-91.94,435.0,2.0,-31.0,356.2,71.24,470.93000000000006,121.23000000000002,36.37000000000002
1,7.0,38.0,-4.0,12.0,10.0,1.0,10.0,-19.0,17.0,-2.0,8.0,1.379999999999999,8.0,-1.8228260869565216,2.0,5.0,14.0,0.17999999999999972,11.691304347826087,102.82608695652172,6.0,-9.0,436.86,436.86,-37.25,-74.5,451.0,1.0,-27.0,180.47000000000003,36.09,497.22,205.05,61.50999999999999
0,1.0,-19.0,-3.0,10.0,19.0,15.0,3.0,7.0,13.0,18.0,-0.0,0.5300000000000011,21.0,-0.08695652173913038,-2.0,1.0,4.0,-0.08999999999999986,-0.8673913043478265,-6.478260869565219,0.0,-1.0,-133.49,-133.49,96.72999999999999,193.46999999999997,58.0,-0.0,-4.0,127.47000000000003,25.490000000000002,58.460000000000036,232.39,69.72
2,-1.0,-28.0,-15.0,-16.0,5.0,-28.0,-22.0,-38.0,-34.0,-31.0,2.0,2.599999999999998,6.0,-1.8217391304347825,-3.0,-1.0,9.0,4.0,2.7869565217391306,38.26086956521739,1.0,0.0,311.23999999999995,311.23999999999995,-12.839999999999975,-25.66999999999996,462.0,-1.0,-34.0,302.07000000000005,60.42,451.29999999999995,308.29,92.49000000000001
1,-3.0,1.0,1.0,-2.0,1.0,13.0,-22.0,-0.0,-8.0,-10.0,6.0,-1.7800000000000011,15.0,0.21739130434782616,8.0,5.0,5.0,-2.1799999999999997,3.2260869565217396,38.26086956521739,4.0,1.0,382.9599999999999,382.9599999999999,71.75999999999996,143.53000000000003,508.0,-1.0,-34.0,154.82000000000002,30.970000000000006,495.35,32.19999999999999,9.659999999999997
2,-11.0,33.0,-6.0,-4.0,-17.0,9.0,-1.0,8.0,-8.0,-16.0,-12.0,1.6099999999999994,-13.0,-0.43478260869565233,-5.0,-8.0,-10.0,1.1799999999999997,-7.741304347826087,-75.91304347826086,-7.0,16.0,-188.3,-188.3,78.77999999999997,157.55999999999995,-253.0,-0.0,17.0,-475.63000000000005,-95.13,-248.5,-146.16999999999996,-43.85000000000001
1,4.0,-5.0,7.0,7.0,16.0,32.0,-9.0,13.0,4.0,-30.0,-2.0,0.41000000000000014,12.0,0.42391304347826075,-0.0,1.0,9.0,-0.0,4.093478260869565,58.65217391304348,1.0,-1.0,162.95000000000002,162.95000000000002,183.65,367.31000000000006,449.0,-0.0,-58.0,130.60999999999996,26.129999999999995,454.77,273.5,82.05000000000001
1,14.0,19.0,-14.0,-19.0,-31.0,-25.0,18.0,19.0,14.0,-14.0,9.0,2.259999999999998,-10.0,-1.9565217391304353,7.0,10.0,8.0,0.28000000000000114,13.065217391304348,72.34782608695652,13.0,-10.0,-23.710000000000036,-23.710000000000036,261.46000000000004,522.9000000000001,391.0,-2.0,-20.0,205.37000000000006,41.06999999999999,374.65999999999997,319.44999999999993,95.83
1,5.0,-34.0,-32.0,-42.0,2.0,-23.0,-46.0,-27.0,4.0,-1.0,8.0,-1.879999999999999,16.0,1.3923913043478262,9.0,8.0,7.0,-1.0899999999999999,10.484782608695653,92.6086956521739,9.0,-4.0,270.72999999999996,270.72999999999996,191.74,383.47,442.0,-0.0,-37.0,127.88000000000002,25.580000000000005,462.4100000000001,-85.44,-25.629999999999995
1,-0.0,-33.0,-13.0,-27.0,-5.0,-13.0,-39.0,-40.0,-23.0,-15.0,-0.0,1.8200000000000003,13.0,-1.2565217391304344,-1.0,-1.0,8.0,3.8099999999999987,2.791304347826088,36.04347826086956,2.0,2.0,374.74999999999994,374.74999999999994,-54.39999999999998,-108.79999999999995,384.0,1.0,-31.0,129.23999999999998,25.839999999999996,395.02,162.73999999999998,48.81999999999999
1,2.0,12.0,-3.0,11.0,-16.0,5.0,-4.0,-15.0,12.0,-16.0,6.0,1.0699999999999967,-1.0,-1.5320366132723109,-1.0,3.0,14.0,-1.7300000000000004,11.691304347826087,102.82608695652172,4.0,-4.0,565.02,565.02,-219.98999999999998,-439.98999999999995,339.0,-1.0,-15.0,60.30000000000007,12.060000000000002,338.76,-61.10000000000002,-18.330000000000013
1,5.0,-0.0,-17.0,23.0,-28.0,43.0,24.0,5.0,1.0,-1.0,6.0,1.6999999999999993,9.0,-1.5217391304347827,5.0,7.0,-1.0,-0.35999999999999943,4.621739130434783,4.173913043478265,11.0,0.0,391.66999999999996,391.66999999999996,55.480000000000004,110.97,492.0,2.0,-48.0,96.21999999999997,19.25,500.63,114.09999999999997,34.230000000000004
