team,date,overall,attack,midfield,defence,prestige,start_age,full_age,bup_speed,bup_dribbling,bup_passing,cc_passing,cc_crossing,cc_shooting,d_pressure,d_aggresion,d_width,wage_euros_thousands,value_euros_millions,growth,goalkeeper_overall
Republic of Ireland,2014-09-23 00:00:00+00:00,74.0,75.0,75.0,73.0,10.0,28.36,28.22,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,35.04347826086956,2.6999999999999997,1.0869565217391304,70.0
Republic of Ireland,2014-09-18 00:00:00+00:00,74.0,75.0,75.0,73.0,10.0,28.36,28.22,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,1.0869565217391304,70.0
Republic of Ireland,2014-09-19 00:00:00+00:00,73.0,75.0,75.0,73.0,10.0,27.82,27.22,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,39.04347826086956,2.2065217391304346,1.8695652173913044,68.0
Republic of Ireland,2014-09-12 00:00:00+00:00,73.0,75.0,75.0,73.0,10.0,27.82,27.22,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,39.04347826086956,2.197826086956522,1.8695652173913044,68.0
Republic of Ireland,2014-09-05 00:00:00+00:00,73.0,75.0,75.0,73.0,10.0,27.82,27.22,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,39.04347826086956,2.197826086956522,1.8695652173913044,68.0
Republic of Ireland,2014-08-29 00:00:00+00:00,73.0,75.0,75.0,73.0,10.0,27.82,27.22,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,39.04347826086956,2.2065217391304346,1.8695652173913044,68.0
Republic of Ireland,2014-08-22 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.21739130434783,2.0630434782608695,1.391304347826087,68.0
Republic of Ireland,2014-08-15 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.21739130434783,2.0630434782608695,1.391304347826087,68.0
Republic of Ireland,2014-08-08 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.21739130434783,2.0630434782608695,1.391304347826087,68.0
Republic of Ireland,2014-08-01 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.21739130434783,2.0630434782608695,1.391304347826087,68.0
Republic of Ireland,2014-07-25 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.21739130434783,2.0630434782608695,1.391304347826087,68.0
Republic of Ireland,2014-07-20 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.21739130434783,2.0630434782608695,1.391304347826087,68.0
Republic of Ireland,2014-07-18 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.21739130434783,2.0630434782608695,1.391304347826087,68.0
Republic of Ireland,2014-06-20 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,1.391304347826087,68.0
Republic of Ireland,2014-06-13 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,1.391304347826087,68.0
Republic of Ireland,2014-06-06 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.21739130434783,2.0630434782608695,1.391304347826087,68.0
Republic of Ireland,2014-05-30 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.21739130434783,2.0630434782608695,1.391304347826087,68.0
Republic of Ireland,2014-05-23 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.21739130434783,2.0630434782608695,1.391304347826087,68.0
Republic of Ireland,2014-05-16 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.21739130434783,2.076086956521739,1.391304347826087,68.0
Republic of Ireland,2014-05-09 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.65217391304348,2.1065217391304345,1.608695652173913,68.0
Republic of Ireland,2014-05-02 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.65217391304348,2.1065217391304345,1.608695652173913,68.0
Republic of Ireland,2014-04-25 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.65217391304348,2.132608695652174,1.6521739130434783,68.0
Republic of Ireland,2014-04-18 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,35.78260869565217,2.0021739130434777,1.434782608695652,68.0
Republic of Ireland,2014-04-11 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,35.78260869565217,2.0152173913043474,1.434782608695652,68.0
Republic of Ireland,2014-04-04 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,35.78260869565217,2.082608695652174,1.434782608695652,68.0
Republic of Ireland,2014-03-28 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,35.78260869565217,2.091304347826087,1.434782608695652,69.0
Republic of Ireland,2014-03-21 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,35.78260869565217,2.0608695652173914,1.434782608695652,69.0
Republic of Ireland,2014-03-14 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,35.78260869565217,2.0739130434782607,1.434782608695652,69.0
Republic of Ireland,2014-03-07 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.65217391304348,2.1913043478260867,1.608695652173913,69.0
Republic of Ireland,2014-02-28 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.65217391304348,2.1999999999999997,1.565217391304348,69.0
Republic of Ireland,2014-02-21 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.65217391304348,2.2369565217391307,1.608695652173913,69.0
Republic of Ireland,2014-02-14 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,36.65217391304348,2.226086956521739,1.608695652173913,69.0
Republic of Ireland,2014-02-07 00:00:00+00:00,73.0,74.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,37.30434782608695,2.2543478260869567,1.6521739130434783,69.0
Republic of Ireland,2014-01-31 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,37.08695652173913,2.2956521739130435,1.608695652173913,69.0
Republic of Ireland,2014-01-24 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,37.08695652173913,2.3000000000000007,1.608695652173913,69.0
Republic of Ireland,2014-01-17 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,37.08695652173913,2.3021739130434784,1.608695652173913,69.0
Republic of Ireland,2014-01-10 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,37.08695652173913,2.328260869565218,1.608695652173913,69.0
Republic of Ireland,2014-01-03 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,37.52173913043478,2.332608695652174,1.7391304347826086,69.0
Republic of Ireland,2013-12-27 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,38.391304347826086,2.2956521739130435,1.6956521739130435,69.0
Republic of Ireland,2013-12-20 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,37.73913043478261,2.241304347826087,1.7826086956521738,69.0
Republic of Ireland,2013-12-13 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,37.73913043478261,2.2826086956521743,1.826086956521739,69.0
Republic of Ireland,2013-12-06 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,37.73913043478261,2.3500000000000005,1.826086956521739,69.0
Republic of Ireland,2013-11-29 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,37.73913043478261,2.347826086956522,1.826086956521739,69.0
Republic of Ireland,2013-11-22 00:00:00+00:00,73.0,75.0,74.0,71.0,10.0,27.18,27.7,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,1.826086956521739,69.0
Republic of Ireland,2013-11-15 00:00:00+00:00,74.0,74.0,75.0,73.0,10.0,27.09,26.87,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.5217391304347827,69.0
Republic of Ireland,2013-11-08 00:00:00+00:00,74.0,75.0,74.0,73.0,10.0,27.0,27.3,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.5652173913043477,69.0
Republic of Ireland,2013-11-01 00:00:00+00:00,74.0,75.0,75.0,73.0,10.0,27.0,27.3,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.5652173913043477,69.0
Republic of Ireland,2013-10-25 00:00:00+00:00,74.0,75.0,75.0,73.0,10.0,27.0,27.3,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.5217391304347827,69.0
Republic of Ireland,2013-10-18 00:00:00+00:00,74.0,75.0,75.0,73.0,10.0,27.0,27.17,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,41.65217391304348,2.697826086956521,2.652173913043478,69.0
Republic of Ireland,2013-10-11 00:00:00+00:00,74.0,75.0,75.0,73.0,10.0,27.0,27.17,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.652173913043478,69.0
Republic of Ireland,2013-10-04 00:00:00+00:00,74.0,75.0,74.0,73.0,10.0,27.0,27.17,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,40.78260869565217,2.645652173913043,3.0,69.0
Republic of Ireland,2013-09-27 00:00:00+00:00,74.0,75.0,74.0,73.0,10.0,27.0,27.17,45.0,49.0,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,3.0434782608695654,69.0
Republic of Ireland,2013-09-20 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-09-13 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-09-06 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-08-30 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-08-23 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-08-16 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-08-09 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-08-02 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-07-26 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-07-19 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-07-12 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-07-05 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-06-28 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-06-21 00:00:00+00:00,74.0,74.0,74.0,72.0,11.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-06-14 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-06-07 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-05-31 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-05-24 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-05-17 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-05-10 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-05-03 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-04-26 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,74.0
Republic of Ireland,2013-04-19 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.260869565217391,74.0
Republic of Ireland,2013-04-12 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.260869565217391,74.0
Republic of Ireland,2013-04-05 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.260869565217391,75.0
Republic of Ireland,2013-03-28 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.260869565217391,75.0
Republic of Ireland,2013-03-22 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,29.18,27.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.260869565217391,75.0
Republic of Ireland,2013-03-15 00:00:00+00:00,74.0,74.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.1739130434782608,75.0
Republic of Ireland,2013-03-08 00:00:00+00:00,74.0,74.0,75.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,75.0
Republic of Ireland,2013-03-04 00:00:00+00:00,74.0,74.0,75.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,75.0
Republic of Ireland,2013-03-01 00:00:00+00:00,74.0,74.0,75.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.217391304347826,75.0
Republic of Ireland,2013-02-22 00:00:00+00:00,74.0,75.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.3043478260869565,75.0
Republic of Ireland,2013-02-15 00:00:00+00:00,74.0,75.0,74.0,72.0,10.0,28.18,26.83,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.3043478260869565,75.0
Republic of Ireland,2012-08-31 00:00:00+00:00,74.0,75.0,74.0,72.0,10.0,28.18,27.22,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.652173913043478,75.0
Republic of Ireland,2012-02-22 00:00:00+00:00,77.0,75.0,74.0,72.0,10.0,28.91,26.72,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.72,82.0
Republic of Ireland,2011-08-30 00:00:00+00:00,76.0,74.0,74.0,72.0,10.0,29.55,27.16,45.0,,45.0,40.0,50.0,50.0,40.0,40.0,40.0,0.0,0.0,2.88,82.0
Republic of Ireland,2011-02-22 00:00:00+00:00,76.0,74.0,72.0,71.0,10.0,28.09,25.87,50.0,,62.0,41.0,56.0,54.0,38.0,47.0,65.0,0.0,0.0,5.666666666666667,81.0
Republic of Ireland,2010-08-30 00:00:00+00:00,76.0,75.0,72.0,73.0,10.0,28.45,25.97,50.0,,62.0,41.0,56.0,54.0,38.0,47.0,65.0,0.0,0.0,5.333333333333333,84.0
Republic of Ireland,2010-02-22 00:00:00+00:00,75.0,72.0,74.0,73.0,10.0,28.0,26.83,70.0,,70.0,70.0,70.0,70.0,70.0,70.0,65.0,0.0,0.0,4.633333333333334,84.0
Republic of Ireland,2009-08-30 00:00:00+00:00,75.0,72.0,74.0,72.0,10.0,28.0,26.93,70.0,,70.0,70.0,70.0,70.0,70.0,70.0,65.0,0.0,0.0,5.333333333333333,84.0
Republic of Ireland,2009-02-22 00:00:00+00:00,75.0,71.0,72.0,72.0,10.0,27.45,26.53,,,,,,,,,,0.0,0.0,6.833333333333333,83.0
Republic of Ireland,2008-08-30 00:00:00+00:00,75.0,71.0,72.0,72.0,10.0,27.64,26.4,,,,,,,,,,0.0,0.0,6.466666666666667,83.0
Republic of Ireland,2008-02-22 00:00:00+00:00,75.0,76.0,75.0,75.0,10.0,27.0,26.3,,,,,,,,,,0.0,0.0,3.5217391304347827,82.0
Republic of Ireland,2007-08-30 00:00:00+00:00,75.0,76.0,75.0,75.0,10.0,25.64,26.3,,,,,,,,,,0.0,0.0,3.5217391304347827,82.0
Republic of Ireland,2007-02-22 00:00:00+00:00,76.0,74.0,73.0,76.0,10.0,26.64,24.78,,,,,,,,,,0.0,0.0,5.565217391304348,84.0
Republic of Ireland,2006-08-30 00:00:00+00:00,76.0,74.0,73.0,76.0,10.0,26.64,24.78,,,,,,,,,,0.0,0.0,5.565217391304348,84.0
Korea Republic,2018-07-15 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-07-12 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-07-11 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-07-08 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-07-07 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-07-04 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-07-03 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-07-01 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-29 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-28 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-27 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-26 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-25 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-24 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-23 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-22 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-21 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-20 00:00:00+00:00,73.0,74.0,74.0,70.0,5.0,26.18,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-19 00:00:00+00:00,73.0,74.0,74.0,69.0,5.0,26.45,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-18 00:00:00+00:00,73.0,74.0,74.0,69.0,5.0,26.45,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,69.0
Korea Republic,2018-06-17 00:00:00+00:00,73.0,77.0,72.0,69.0,5.0,26.45,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,71.0
Korea Republic,2018-06-16 00:00:00+00:00,73.0,77.0,72.0,69.0,5.0,26.45,26.48,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.275,71.0
Korea Republic,2018-05-28 00:00:00+00:00,73.0,71.0,74.0,70.0,5.0,26.82,26.18,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,2.425,71.0
Korea Republic,2018-04-19 00:00:00+00:00,73.0,70.0,74.0,69.0,5.0,26.18,27.2,50.0,77.0,49.0,43.0,77.0,66.0,44.0,43.0,66.0,0.0,0.0,1.8,71.0
Korea Republic,2015-09-10 00:00:00+00:00,70.0,66.0,70.0,67.0,11.0,24.09,24.48,55.0,50.0,40.0,45.0,38.0,45.0,51.0,48.0,51.0,14.0,1.289782608695652,4.217391304347826,75.0
Korea Republic,2015-09-04 00:00:00+00:00,70.0,66.0,70.0,67.0,11.0,24.09,24.48,55.0,50.0,40.0,45.0,38.0,45.0,51.0,48.0,51.0,14.0,1.289782608695652,4.217391304347826,75.0
Korea Republic,2015-09-01 00:00:00+00:00,70.0,66.0,70.0,67.0,11.0,24.09,24.48,55.0,50.0,40.0,45.0,38.0,45.0,51.0,48.0,51.0,13.826086956521738,1.2806521739130432,4.217391304347826,75.0
Korea Republic,2015-08-27 00:00:00+00:00,70.0,66.0,70.0,67.0,11.0,24.09,24.48,55.0,50.0,40.0,45.0,38.0,45.0,51.0,48.0,51.0,13.826086956521738,1.2806521739130432,4.217391304347826,75.0
