game_date,home_team,away_team,home_score,away_score,tournament,country,neutral,overall_diff,attack_away_defence_home_diff,attack_diff,attack_home_defence_away_diff,defence_diff,midfield_diff,rank_diff,prestige_diff,growth_diff,full_age_diff,start_age_diff,value_euros_millions_diff,wage_euros_thousands_diff,goalkeeper_overall_diff,bup_dribbling_diff,bup_passing_diff,bup_speed_diff,cc_crossing_diff,cc_passing_diff,cc_shooting_diff,d_aggresion_diff,d_pressure_diff,d_width_diff,home_win,wins_past_1_games_diff,wins_home_against_away_1_games,wins_past_2_games_diff,wins_home_against_away_2_games,wins_past_3_games_diff,wins_home_against_away_3_games,wins_past_4_games_diff,wins_home_against_away_4_games,wins_past_5_games_diff,wins_home_against_away_5_games,score_past_1_games_diff,score_conceded_past_1_games_diff,score_past_2_games_diff,score_conceded_past_2_games_diff,score_past_3_games_diff,score_conceded_past_3_games_diff,score_past_4_games_diff,score_conceded_past_4_games_diff,score_past_5_games_diff,score_conceded_past_5_games_diff
2014-06-01 00:00:00+00:00,France,Paraguay,1,1,Friendly,France,False,8.0,-2.0,6.0,14.0,10.0,7.0,-39.0,10.0,1.3043478260869563,-3.9600000000000013,-4.91,11.213043478260868,101.52173913043478,12.0,-10.0,-16.0,15.0,20.0,16.0,4.0,1.0,3.0,2.0,0,1.0,0.0,1.0,0.0,0.6666666666666667,0.0,0.5,0.0,0.4,0.0,4.0,1.0,3.0,0.0,3.0,0.0,1.75,-0.75,2.0,0.19999999999999996
2014-06-01 00:00:00+00:00,Germany,Cameroon,2,2,Friendly,Germany,False,8.0,-6.0,7.0,6.0,5.0,10.0,-48.0,7.0,0.3043478260869561,-1.129999999999999,-1.370000000000001,14.26086956521739,84.34782608695653,18.0,-24.0,-4.0,23.0,-20.0,-4.0,13.0,9.0,-14.0,-2.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,0.0,0.0,-1.0,0.5,-2.5,0.6666666666666666,-0.6666666666666665,0.5,-0.5,0.8,-0.40000000000000013
2014-06-01 00:00:00+00:00,Sweden,Belgium,0,2,Friendly,Sweden,False,-6.0,8.0,1.0,2.0,-7.0,-7.0,13.0,1.0,-0.13043478260869534,1.4399999999999975,2.4499999999999997,-6.449999999999998,-51.1304347826087,-15.0,14.0,-4.0,19.0,2.0,-23.0,35.0,17.0,-6.0,4.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.6666666666666667,-1.0,-0.25,-1.2,0.19999999999999996
2014-06-01 00:00:00+00:00,USA,Turkey,2,1,Friendly,USA,False,-4.0,7.0,-2.0,-2.0,-7.0,-5.0,-25.0,-2.0,0.1304347826086958,0.7800000000000011,0.8200000000000003,-0.3173913043478267,6.2608695652174005,-0.0,-22.0,3.0,-10.0,1.0,18.0,-17.0,-12.0,-15.0,-3.0,1,0.0,1.0,0.0,1.0,-0.3333333333333333,1.0,0.0,1.0,0.19999999999999996,1.0,-2.0,1.0,0.0,1.0,-0.33333333333333337,1.0,-0.25,0.25,0.20000000000000007,0.5999999999999999
2014-06-03 00:00:00+00:00,Czech Republic,Austria,1,2,Friendly,Czech Republic,False,1.0,-1.0,1.0,0.0,-0.0,-2.0,-4.0,4.0,-0.08695652173913038,0.5300000000000011,-0.08999999999999986,-0.8673913043478261,-6.478260869565219,21.0,-19.0,-3.0,10.0,19.0,15.0,3.0,7.0,13.0,18.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333335,0.0,0.0,0.25,0.0,-0.3999999999999999
2014-06-03 00:00:00+00:00,Greece,Nigeria,0,0,Friendly,USA,True,-3.0,3.0,-4.0,1.0,2.0,-3.0,-34.0,4.0,-1.4017391304347826,2.93,3.640000000000001,2.7869565217391306,38.26086956521739,1.0,47.0,56.0,52.0,60.0,51.0,52.0,37.0,24.0,34.0,0,1.0,1.0,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.39999999999999997,1.0,0.0,0.0,-1.0,1.0,-0.6666666666666667,0.6666666666666667,0.0,1.0,0.3999999999999999,0.40000000000000013
2014-06-03 00:00:00+00:00,Switzerland,Peru,2,0,Friendly,Switzerland,False,5.0,1.0,-3.0,4.0,6.0,8.0,-34.0,5.0,0.21739130434782566,-1.7800000000000011,-2.18,3.2260869565217387,38.26086956521739,15.0,1.0,1.0,-2.0,1.0,13.0,-22.0,-0.0,-8.0,-10.0,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.4,0.0,0.0,-3.0,-0.5,-1.5,0.0,-1.666666666666667,0.5,-1.5,0.5999999999999999,-1.4
2014-06-04 00:00:00+00:00,Ecuador,England,2,2,Friendly,USA,True,-8.0,16.0,-11.0,-7.0,-12.0,-5.0,17.0,-10.0,-0.4347826086956528,1.6099999999999994,1.1799999999999995,-7.7413043478260875,-75.91304347826086,-13.0,33.0,-6.0,-4.0,-17.0,9.0,-1.0,8.0,-8.0,-16.0,0,-1.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,0.0,0.0,-0.19999999999999996,0.0,-2.0,3.0,-1.0,2.0,-0.3333333333333335,1.0,-0.25,0.25,-0.40000000000000013,0.6
2014-06-04 00:00:00+00:00,Netherlands,Wales,2,0,Friendly,Netherlands,False,6.0,-4.0,14.0,12.0,2.0,2.0,-32.0,9.0,-0.04347826086956541,-0.4400000000000013,0.17999999999999972,3.1152173913043484,32.608695652173914,6.0,5.0,-10.0,-3.0,16.0,2.0,-1.0,2.0,9.0,-11.0,1,0.0,1.0,-0.5,1.0,-0.3333333333333333,1.0,-0.25,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,-0.6666666666666667,-1.0,0.0,-0.75,1.4000000000000001,-0.7999999999999999
2014-06-06 00:00:00+00:00,Brazil,Serbia,1,0,Friendly,Brazil,False,6.0,-7.0,5.0,10.0,12.0,9.0,-27.0,7.0,-3.608695652173913,2.129999999999999,1.1799999999999995,11.691304347826087,102.82608695652172,4.0,70.0,48.0,62.0,42.0,57.0,54.0,37.0,61.0,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.39999999999999997,0.0,5.0,1.0,3.0,0.5,2.6666666666666665,1.3333333333333335,2.5,1.0,3.2,0.5999999999999999
2014-06-06 00:00:00+00:00,Croatia,Australia,1,0,Friendly,Brazil,True,9.0,1.0,3.0,11.0,7.0,9.0,-44.0,2.0,-0.4156521739130441,1.0300000000000011,3.280000000000001,-1.0195652173913041,-46.43478260869565,2.0,-60.0,-15.0,20.0,-4.0,17.0,31.0,22.0,27.0,1.0,1,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.4,0.0,0.0,0.0,-1.0,-0.5,-1.0,-2.333333333333333,-0.5,-3.25,-0.40000000000000013,-2.8000000000000003
2014-06-06 00:00:00+00:00,Bolivia,Greece,1,2,Friendly,USA,True,-11.0,11.0,-5.0,-6.0,-12.0,-17.0,55.0,-11.0,0.8695652173913047,-1.7799999999999976,-2.2800000000000007,-2.6478260869565218,-36.52173913043478,-21.0,8.0,-26.0,-19.0,-28.0,-22.0,-3.0,8.0,10.0,6.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.19999999999999996,0.0,-2.0,0.0,-1.0,0.0,-0.6666666666666666,-0.6666666666666666,-1.5,-0.5,-1.2,0.0
2014-06-06 00:00:00+00:00,Mexico,Portugal,0,1,Friendly,USA,True,-5.0,7.0,-3.0,-1.0,-5.0,-6.0,16.0,-1.0,-0.04347826086956541,-0.91,-1.3599999999999994,-4.154347826086957,-25.869565217391294,-3.0,-5.0,23.0,-2.0,6.0,38.0,-8.0,11.0,-1.0,-5.0,-1,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.19999999999999996,0.0,2.0,0.0,3.0,2.0,2.6666666666666665,1.6666666666666665,1.5,1.5,1.8,0.8
2014-06-07 00:00:00+00:00,USA,Nigeria,2,1,Friendly,USA,False,-3.0,5.0,-3.0,2.0,-0.0,-1.0,-31.0,3.0,-0.8365217391304345,2.150000000000002,3.4499999999999997,2.791304347826088,36.04347826086956,8.0,42.0,58.0,41.0,50.0,66.0,35.0,35.0,35.0,50.0,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.19999999999999996,0.0,1.0,0.0,-0.5,0.0,0.33333333333333326,0.6666666666666667,0.0,0.5,0.0,0.8
2014-06-07 00:00:00+00:00,Belgium,Tunisia,1,0,Friendly,Belgium,False,12.0,-12.0,13.0,9.0,8.0,15.0,-37.0,4.0,-1.8260869565217392,-2.0799999999999983,-5.18,10.484782608695653,92.6086956521739,19.0,41.0,36.0,30.0,37.0,56.0,33.0,42.0,48.0,48.0,1,0.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.2,0.0,2.0,1.0,1.0,0.5,0.0,-0.6666666666666667,0.0,-0.5,0.19999999999999996,-1.0
2014-06-07 00:00:00+00:00,Argentina,Slovenia,2,0,Friendly,Argentina,False,10.0,-10.0,14.0,13.0,9.0,7.0,-20.0,8.0,-1.9565217391304357,2.259999999999998,0.28000000000000114,13.065217391304348,72.34782608695652,-10.0,19.0,-14.0,-19.0,-31.0,-25.0,18.0,19.0,14.0,-14.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,-1.0,0.0,1.0,-0.33333333333333337,0.0,0.25,0.5,0.8,0.19999999999999996
2014-06-10 00:00:00+00:00,Ireland,Portugal,1,5,Friendly,USA,True,-7.0,11.0,-7.0,-5.0,-9.0,-5.0,66.0,-6.0,-0.8260869565217392,0.5299999999999976,-0.7300000000000004,-6.2760869565217385,-36.60869565217391,-13.0,-6.0,14.0,-10.0,-2.0,10.0,2.0,-7.0,-7.0,-23.0,-1,1.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,-0.5,0.5,-0.6666666666666666,1.6666666666666667,-0.5,1.5,-0.9999999999999999,1.4
2014-06-12 00:00:00+00:00,Brazil,Croatia,3,1,FIFA World Cup,Brazil,False,5.0,-6.0,4.0,8.0,10.0,3.0,-15.0,7.0,-1.627826086956521,0.18999999999999773,-1.5500000000000007,11.691304347826087,102.82608695652172,8.0,70.0,4.0,3.0,-32.0,18.0,-7.0,-24.0,-0.0,-10.0,1,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,1.0,1.0,3.0,0.5,2.333333333333333,-0.33333333333333326,2.25,-0.5,2.2,-0.19999999999999996
2014-06-13 00:00:00+00:00,Chile,Australia,3,1,FIFA World Cup,Brazil,True,7.0,0.0,5.0,11.0,6.0,5.0,-48.0,-1.0,-1.5217391304347827,1.6999999999999993,-0.35999999999999943,4.621739130434783,4.173913043478265,9.0,-0.0,-17.0,23.0,-28.0,43.0,24.0,5.0,1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.0,-1.0,-1.0,-1.0,-0.5,0.0,-0.6666666666666667,0.25,-2.0,0.20000000000000018,-2.8
2014-06-13 00:00:00+00:00,Mexico,Cameroon,1,0,FIFA World Cup,Brazil,True,-1.0,2.0,3.0,3.0,-2.0,1.0,-36.0,3.0,-1.0,0.6099999999999994,-1.09,1.2326086956521745,4.5217391304347885,9.0,-3.0,10.0,13.0,-10.0,16.0,-10.0,10.0,-12.0,5.0,1,-1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-0.19999999999999996,0.0,-1.0,0.0,0.5,-0.5,1.666666666666667,-1.6666666666666667,1.75,-0.5,1.0000000000000002,-0.3999999999999999
2014-06-13 00:00:00+00:00,Spain,Netherlands,1,5,FIFA World Cup,Brazil,True,6.0,1.0,2.0,11.0,8.0,10.0,-14.0,3.0,-1.3478260869565215,1.7800000000000011,1.6400000000000006,10.882608695652172,79.78260869565217,8.0,-1.0,-5.0,-20.0,-15.0,-14.0,17.0,-0.0,-11.0,8.0,-1,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.2,0.0,2.0,2.0,1.5,1.0,0.6666666666666667,0.0,0.5,0.0,0.7999999999999999,0.4
2014-06-14 00:00:00+00:00,Colombia,Greece,3,0,FIFA World Cup,Brazil,True,3.0,-1.0,3.0,2.0,-0.0,6.0,-4.0,-7.0,0.8260869565217392,-0.6499999999999986,-0.8200000000000003,-0.0,-0.0,2.0,23.0,-21.0,-2.0,-10.0,-1.0,13.0,18.0,21.0,16.0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,1.0,0.0,0.5,0.6666666666666667,0.3333333333333333,0.75,-0.25,0.6000000000000001,-0.20000000000000007
2014-06-14 00:00:00+00:00,England,Italy,1,2,FIFA World Cup,Brazil,True,-2.0,1.0,3.0,3.0,-1.0,-3.0,1.0,-2.0,-0.2608695652173907,-1.2600000000000016,-0.7300000000000004,-0.0,-0.0,-0.0,-2.0,7.0,9.0,-3.0,-10.0,-2.0,-12.0,-3.0,11.0,-1,1.0,1.0,1.0,0.5,1.0,0.5,0.75,0.5,0.39999999999999997,0.5,0.0,0.0,1.5,-0.5,1.3333333333333335,-0.33333333333333337,0.75,-0.25,0.19999999999999996,-0.19999999999999996
2014-06-15 00:00:00+00:00,Switzerland,Ecuador,2,1,FIFA World Cup,Brazil,True,5.0,-4.0,2.0,7.0,9.0,4.0,-20.0,4.0,1.0,-1.740000000000002,-2.18,-0.0,-0.0,11.0,-18.0,2.0,-2.0,1.0,-17.0,-7.0,-10.0,12.0,17.0,1,1.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,0.3333333333333335,-0.6666666666666667,0.5,-0.25,0.8,-0.19999999999999996
2014-06-16 00:00:00+00:00,Germany,Portugal,4,0,FIFA World Cup,Brazil,True,4.0,1.0,-0.0,2.0,1.0,6.0,-2.0,3.0,0.8260869565217392,-2.3000000000000007,-1.6400000000000006,-0.0,-0.0,6.0,-25.0,6.0,12.0,-6.0,22.0,15.0,10.0,3.0,-12.0,1,0.0,1.0,0.0,0.5,0.3333333333333333,0.5,0.0,0.5,0.2,0.5,0.0,4.0,0.0,2.5,0.33333333333333337,1.6666666666666667,0.5,2.25,0.4,1.9999999999999998
2014-06-17 00:00:00+00:00,Brazil,Mexico,0,0,FIFA World Cup,Brazil,False,8.0,-5.0,3.0,8.0,10.0,8.0,-17.0,5.0,-0.8695652173913042,0.9599999999999972,0.35999999999999943,-0.0,-0.0,4.0,20.0,-6.0,9.0,-16.0,-11.0,14.0,-21.0,15.0,-16.0,0,0.0,1.0,0.5,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.2,2.0,1.0,1.5,0.0,2.6666666666666665,0.6666666666666666,2.25,1.5,2.2,1.5999999999999999
2014-06-17 00:00:00+00:00,Russia,Korea Republic,1,1,FIFA World Cup,Brazil,True,6.0,-5.0,8.0,9.0,6.0,6.0,-38.0,-0.0,-1.0869565217391308,1.8300000000000016,3.91,-0.0,-0.0,15.0,-3.0,-12.0,-21.0,24.0,-8.0,4.0,-1.0,-14.0,-13.0,0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.4,1.0,0.0,-1.0,0.5,0.5,0.33333333333333326,-0.33333333333333337,0.0,-1.25,-0.19999999999999996,-1.2000000000000002
2014-06-18 00:00:00+00:00,Australia,Netherlands,2,3,FIFA World Cup,Brazil,True,-10.0,19.0,-13.0,-4.0,-10.0,-6.0,47.0,-6.0,1.0434782608695654,-0.08999999999999986,0.4600000000000009,-0.0,-0.0,-6.0,22.0,14.0,-18.0,26.0,-33.0,-9.0,-11.0,-14.0,-1.0,-1,0.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.2,0.0,-2.0,4.0,-1.5,3.0,-1.0,2.0,-1.0,1.0,-2.0,0.8
2014-06-18 00:00:00+00:00,Cameroon,Croatia,0,4,FIFA World Cup,Brazil,True,-2.0,2.0,-2.0,2.0,2.0,-6.0,38.0,-1.0,0.2417391304347829,-1.379999999999999,-0.8200000000000003,-0.0,-0.0,-5.0,53.0,-0.0,-19.0,-6.0,13.0,-11.0,-13.0,-3.0,1.0,-1,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.25,0.0,0.0,0.0,-1.0,-2.0,-0.5,-0.5,-0.6666666666666667,-0.3333333333333335,-1.5,-0.75,-0.6000000000000001,-0.8
2014-06-18 00:00:00+00:00,Spain,Chile,0,2,FIFA World Cup,Brazil,True,9.0,-7.0,10.0,15.0,12.0,11.0,-13.0,10.0,-0.8695652173913044,0.1700000000000017,1.5399999999999991,-0.0,-0.0,5.0,-23.0,-2.0,-25.0,-13.0,-24.0,2.0,6.0,2.0,10.0,-1,-1.0,0.0,0.0,0.5,0.3333333333333333,0.5,0.25,0.5,0.0,0.5,-4.0,2.0,-1.0,0.5,-0.3333333333333335,0.0,-0.5,0.5,-0.40000000000000013,0.6000000000000001
2014-06-19 00:00:00+00:00,Uruguay,England,2,1,FIFA World Cup,Brazil,True,-3.0,7.0,1.0,5.0,-3.0,-4.0,-3.0,-5.0,-0.5217391304347831,2.0,2.18,-0.0,-0.0,-0.0,29.0,-1.0,21.0,-35.0,-6.0,16.0,-1.0,-12.0,-13.0,1,1.0,0.0,0.5,0.0,0.33333333333333337,0.0,0.0,0.0,0.20000000000000007,0.0,1.0,-1.0,0.5,-0.5,0.6666666666666667,0.6666666666666667,0.25,0.75,0.5999999999999999,0.3999999999999999
2014-06-19 00:00:00+00:00,Colombia,Ivory Coast,2,1,FIFA World Cup,Brazil,True,1.0,3.0,-1.0,2.0,-0.0,1.0,-15.0,-5.0,0.26086956521739113,0.05000000000000071,-2.3599999999999994,-0.0,-0.0,5.0,19.0,-14.0,-16.0,-23.0,-9.0,12.0,4.0,-6.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,-1.5,1.0,-0.33333333333333326,1.25,-1.0,1.2000000000000002,-1.0
2014-06-20 00:00:00+00:00,Switzerland,France,2,5,FIFA World Cup,Brazil,True,-4.0,6.0,-8.0,-6.0,-4.0,-3.0,-11.0,-7.0,1.0434782608695643,-0.7400000000000021,-0.35999999999999943,-0.0,-0.0,-4.0,-9.0,16.0,-0.0,-1.0,-1.0,-9.0,-1.0,11.0,-0.0,-1,1.0,0.0,0.5,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,1.0,0.0,1.5,2.0,1.0,2.0,0.5,2.25,0.6000000000000001,1.4
2014-06-22 00:00:00+00:00,USA,Portugal,2,2,FIFA World Cup,Brazil,True,-6.0,9.0,-7.0,-5.0,-7.0,-5.0,9.0,-4.0,0.8260869565217392,-0.8200000000000003,-0.5500000000000007,-0.0,-0.0,-0.0,-13.0,27.0,-14.0,-2.0,36.0,-13.0,-12.0,-12.0,-13.0,0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.75,0.0,0.39999999999999997,0.0,1.0,-4.0,1.0,0.0,0.0,0.33333333333333326,0.5,0.25,0.19999999999999996,1.0000000000000002
2014-06-22 00:00:00+00:00,Belgium,Russia,1,0,FIFA World Cup,Brazil,True,4.0,-1.0,2.0,5.0,4.0,3.0,-8.0,-2.0,0.3478260869565224,-2.0,-4.18,-0.0,-0.0,-0.0,-6.0,-9.0,-15.0,-37.0,-14.0,-16.0,-5.0,1.0,10.0,1,1.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.2,0.0,1.0,0.0,1.5,0.0,1.0,0.33333333333333326,0.25,0.25,0.19999999999999996,0.0
2014-06-23 00:00:00+00:00,Netherlands,Chile,2,0,FIFA World Cup,Brazil,True,3.0,1.0,8.0,13.0,4.0,1.0,1.0,7.0,0.4782608695652173,-1.6099999999999994,-0.10000000000000142,-0.0,-0.0,-3.0,-22.0,3.0,-5.0,2.0,-10.0,-15.0,6.0,13.0,2.0,1,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.5,2.0,2.3333333333333335,1.0,1.75,0.5,1.0000000000000002,0.8
2014-06-23 00:00:00+00:00,Croatia,Mexico,1,3,FIFA World Cup,Brazil,True,3.0,5.0,-1.0,4.0,-0.0,5.0,-2.0,-2.0,0.7582608695652171,0.7699999999999996,1.91,-0.0,-0.0,-4.0,-50.0,-10.0,6.0,16.0,-29.0,21.0,3.0,15.0,-6.0,-1,-1.0,0.0,-1.0,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.4,0.0,4.0,0.0,1.0,0.5,1.0,0.0,0.75,0.5,0.20000000000000018,1.2000000000000002
2014-06-23 00:00:00+00:00,Brazil,Cameroon,4,1,FIFA World Cup,Brazil,False,7.0,-8.0,6.0,6.0,8.0,9.0,-53.0,8.0,-1.869565217391304,1.5699999999999967,-0.7300000000000004,-0.0,-0.0,13.0,17.0,4.0,22.0,-26.0,5.0,4.0,-11.0,3.0,-11.0,1,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.39999999999999997,0.0,0.0,-4.0,1.0,-2.5,1.0,-1.666666666666667,2.0,-1.5,1.8000000000000003,-1.9999999999999998
2014-06-23 00:00:00+00:00,Australia,Spain,0,3,FIFA World Cup,Brazil,True,-16.0,21.0,-15.0,-12.0,-18.0,-16.0,61.0,-9.0,2.391304347826087,-1.870000000000001,-1.1799999999999995,-0.0,-0.0,-14.0,23.0,19.0,2.0,41.0,-19.0,-26.0,-11.0,-3.0,-9.0,-1,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.5,0.0,-0.4,0.0,-1.0,-2.0,-1.5,-3.0,-1.3333333333333335,-1.3333333333333335,-1.0,-0.75,-1.0,-0.8
2014-06-24 00:00:00+00:00,Greece,Ivory Coast,2,1,FIFA World Cup,Brazil,True,-2.0,3.0,-4.0,-1.0,-0.0,-5.0,-11.0,2.0,-0.5652173913043481,0.6999999999999993,-1.5399999999999991,-0.0,-0.0,3.0,-4.0,7.0,-14.0,-13.0,-8.0,-1.0,-14.0,-27.0,-12.0,1,0.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.2,0.0,-3.0,-1.0,-1.0,-0.5,-0.6666666666666666,-1.3333333333333333,-0.5,-0.5,-0.7999999999999999,-1.0
2014-06-24 00:00:00+00:00,Italy,Uruguay,0,1,FIFA World Cup,Brazil,True,5.0,4.0,-4.0,4.0,4.0,7.0,2.0,7.0,0.7826086956521738,-0.7399999999999984,-1.4499999999999993,-0.0,-0.0,-0.0,-27.0,-6.0,-30.0,38.0,16.0,-14.0,13.0,15.0,2.0,-1,-1.0,1.0,-1.0,0.5,-1.0,0.5,-1.0,0.5,-0.8,0.5,1.0,1.0,0.5,1.0,0.0,0.6666666666666666,0.0,0.75,0.0,0.3999999999999999
2014-06-25 00:00:00+00:00,Nigeria,Argentina,2,3,FIFA World Cup,Brazil,True,-5.0,11.0,-6.0,-2.0,-7.0,-5.0,39.0,-9.0,2.1408695652173915,-3.4499999999999997,-2.7300000000000004,-0.0,-0.0,1.0,-70.0,-39.0,-32.0,-36.0,-41.0,-68.0,-55.0,-60.0,-50.0,-1,-1.0,0.0,-0.5,0.5,-0.3333333333333333,0.3333333333333333,-0.25,0.3333333333333333,-0.19999999999999996,0.3333333333333333,-1.0,2.0,-0.5,1.0,-0.33333333333333326,0.6666666666666666,0.25,0.25,0.20000000000000018,0.5999999999999999
2014-06-25 00:00:00+00:00,Ecuador,France,0,0,FIFA World Cup,Brazil,True,-9.0,15.0,-10.0,-8.0,-13.0,-7.0,9.0,-11.0,0.043478260869564515,1.0,1.8200000000000005,-0.0,-0.0,-15.0,9.0,14.0,2.0,-2.0,16.0,-2.0,9.0,-1.0,-17.0,0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.39999999999999997,0.0,-1.0,3.0,-0.5,1.5,-1.0000000000000002,2.3333333333333335,-0.75,2.25,-0.40000000000000013,2.4
2014-06-26 00:00:00+00:00,Korea Republic,Belgium,0,1,FIFA World Cup,Brazil,True,-10.0,11.0,-10.0,-9.0,-10.0,-9.0,46.0,2.0,0.7391304347826084,0.16999999999999815,0.2699999999999996,-0.0,-0.0,-15.0,9.0,21.0,36.0,13.0,22.0,12.0,6.0,13.0,3.0,-1,0.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.2,0.0,0.0,1.0,-0.5,1.0,0.33333333333333337,1.3333333333333333,-0.25,1.0,-1.0,0.3999999999999999
2014-06-26 00:00:00+00:00,USA,Germany,0,1,FIFA World Cup,Brazil,True,-10.0,9.0,-7.0,-6.0,-8.0,-11.0,11.0,-7.0,-0.0,1.4800000000000004,1.09,-0.0,-0.0,-6.0,12.0,21.0,-26.0,4.0,14.0,-28.0,-22.0,-15.0,-1.0,-1,-1.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.19999999999999996,1.0,0.0,4.0,0.5,2.0,0.6666666666666667,1.3333333333333335,0.0,1.25,0.40000000000000013,1.2000000000000002
2014-06-28 00:00:00+00:00,Brazil,Chile,1,1,FIFA World Cup,Brazil,False,7.0,-8.0,6.0,11.0,13.0,6.0,-11.0,10.0,-1.0869565217391304,0.21999999999999886,0.629999999999999,-0.0,-0.0,1.0,10.0,6.0,-0.0,-8.0,-8.0,-0.0,-7.0,26.0,-8.0,0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.39999999999999997,0.5,3.0,-2.0,1.5,0.0,1.666666666666667,0.6666666666666667,1.5,0.25,2.2,0.0
2014-06-28 00:00:00+00:00,Colombia,Uruguay,2,0,FIFA World Cup,Brazil,True,-0.0,9.0,-7.0,1.0,-1.0,3.0,1.0,-6.0,0.6956521739130435,-0.6499999999999986,-1.3599999999999994,-0.0,-0.0,-6.0,5.0,-20.0,-25.0,18.0,-0.0,-2.0,9.0,14.0,12.0,1,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,-0.20000000000000007,0.5,1.0,1.0,2.0,1.0,1.3333333333333335,1.0,1.0,0.75,1.2000000000000002,0.8
2014-06-29 00:00:00+00:00,Netherlands,Mexico,2,1,FIFA World Cup,Brazil,True,4.0,4.0,5.0,10.0,1.0,3.0,-5.0,2.0,0.6956521739130435,-0.870000000000001,-0.37000000000000105,-0.0,-0.0,-0.0,-12.0,-9.0,4.0,-6.0,-13.0,-1.0,-8.0,2.0,-6.0,1,1.0,1.0,0.0,1.0,-0.3333333333333333,1.0,0.0,1.0,-0.19999999999999996,1.0,2.0,2.0,1.5,1.0,2.3333333333333335,1.0,2.25,0.5,1.8,0.7999999999999999
2014-06-30 00:00:00+00:00,France,Nigeria,2,0,FIFA World Cup,Brazil,True,4.0,-2.0,4.0,9.0,7.0,5.0,-27.0,9.0,-1.0539130434782606,1.1900000000000013,1.1799999999999995,-0.0,-0.0,11.0,60.0,36.0,48.0,52.0,49.0,52.0,46.0,36.0,52.0,1,1.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.39999999999999997,0.0,0.0,-1.0,1.5,-1.0,1.0,-0.6666666666666667,1.75,-0.5,1.7999999999999998,0.0
